gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2023-04-13,R,0,0,0,0,0,0,0,0,0,13,CHI,0,10:18
2023-04-11,H,0,0,0,0,0,0,0,0,0,12,CBJ,0,8:51
2023-04-09,H,0,0,0,0,0,0,0,0,1,12,BOS,0,7:25
2023-04-08,R,0,0,0,-1,0,0,0,0,2,16,NYI,0,11:34
2023-04-06,R,0,0,0,-1,0,0,0,0,0,11,DAL,0,6:51
2023-03-30,R,0,0,0,-1,0,0,0,0,0,7,OTT,0,7:08
2023-03-18,H,0,0,0,-2,0,0,0,0,0,7,CAR,0,5:29
2023-03-17,H,0,0,0,0,0,0,0,0,2,17,BUF,0,12:35
2023-03-14,H,0,0,0,0,0,0,0,0,1,9,VGK,0,7:06
2023-03-11,R,0,0,0,0,0,0,0,0,1,14,PIT,0,10:15
2023-03-09,R,0,0,0,0,0,0,0,0,1,11,CAR,0,7:55
2023-03-07,R,0,0,0,-1,0,0,0,0,0,13,TBL,0,6:25
2023-03-05,H,0,0,0,0,0,0,0,0,1,14,DET,0,8:48
2022-12-05,H,1,0,1,1,0,0,0,0,1,12,COL,2,6:34
2022-12-01,H,0,0,0,-1,0,0,0,0,2,15,TBL,0,11:47
2022-11-29,H,0,0,0,1,0,0,0,0,0,16,NYI,0,8:52
2022-11-26,R,0,0,0,0,0,0,0,0,0,21,NYI,0,11:30
2022-11-25,H,0,0,0,0,0,0,0,0,1,17,PIT,0,11:37
2022-11-23,R,0,0,0,1,0,0,0,0,2,17,WSH,0,12:02
2022-11-21,H,1,0,1,0,0,0,0,0,2,20,CGY,0,13:31
2022-11-13,H,0,0,0,0,0,0,0,0,0,13,DAL,0,9:03
2022-11-12,H,0,0,0,0,0,0,0,0,2,16,OTT,0,9:49
2022-11-10,R,0,0,0,0,0,0,0,0,0,13,CBJ,0,8:09
2022-11-08,H,0,0,0,0,0,0,0,0,0,18,STL,0,10:50
2022-11-05,R,0,0,0,0,0,0,0,0,1,15,OTT,0,9:22
2022-11-02,R,0,0,0,0,0,0,0,0,0,15,TOR,0,10:41
2022-10-23,H,0,0,0,-1,0,0,0,0,2,20,SJS,0,11:52
2022-10-22,R,0,0,0,0,0,0,0,0,0,12,NSH,0,8:28
2022-10-19,R,0,0,0,-1,0,0,0,0,0,11,FLA,0,7:26
2022-10-18,R,0,0,0,0,0,0,0,0,0,15,TBL,0,9:13
2022-10-15,H,0,0,0,-1,0,0,0,0,0,14,VAN,0,11:16
2022-10-13,H,0,2,2,2,0,0,0,0,1,20,NJD,0,12:03
