gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2015-03-26,H,0,0,0,0,0,0,0,0,1,14,MTL,0,9:00
2015-03-24,R,0,1,1,1,0,0,0,0,0,13,VAN,0,7:51
2015-03-23,R,0,0,0,0,0,0,0,0,1,11,EDM,0,7:34
2015-03-21,H,0,0,0,0,0,0,0,0,0,8,WSH,0,5:25
2015-03-19,H,0,0,0,0,0,0,0,0,0,8,STL,0,4:39
2015-03-17,H,0,0,0,0,0,0,0,0,1,12,SJS,0,8:06
2015-03-14,R,0,0,0,0,0,0,0,0,1,12,TBL,0,10:15
2015-03-12,R,0,0,0,-1,0,0,0,0,0,11,FLA,0,5:55
2015-03-10,R,0,0,0,0,0,0,0,0,1,9,STL,17,5:19
2015-03-07,R,0,0,0,1,0,0,0,0,1,10,NSH,0,5:41
2015-02-26,H,0,0,0,-1,0,0,0,0,0,21,STL,2,12:01
