gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2009-03-01,R,0,1,1,-1,0,0,0,0,0,20,CGY,0,14:07
2009-02-27,R,0,0,0,0,0,0,0,0,0,18,VAN,0,13:25
2009-02-24,R,0,0,0,-1,0,0,0,0,0,19,EDM,2,12:50
2009-02-22,H,0,0,0,-1,0,0,0,0,0,17,BOS,5,11:20
2009-02-20,R,0,0,0,0,0,0,0,0,1,18,CAR,0,16:07
2009-02-17,H,0,1,1,0,0,0,0,0,0,20,CHI,2,14:00
2009-02-14,H,0,0,0,-1,0,0,0,0,0,16,WSH,0,13:05
2009-02-12,H,0,0,0,0,0,0,0,0,1,19,TOR,0,15:45
2009-02-10,H,1,0,1,0,0,0,0,0,4,17,ATL,0,14:26
2009-02-07,H,1,0,1,1,0,0,1,0,2,16,NYI,0,13:21
2009-02-04,R,0,0,0,-2,0,0,0,0,3,19,PIT,2,13:19
2008-11-29,R,0,0,0,-2,0,0,0,0,1,17,COL,0,10:57
2008-11-18,H,0,0,0,0,0,0,0,0,0,15,FLA,0,12:18
2008-11-16,R,0,0,0,0,0,0,0,0,2,21,CAR,0,14:16
2008-11-13,H,0,0,0,0,0,0,0,0,1,19,DET,0,14:46
2008-11-12,R,0,0,0,-1,0,0,0,0,2,17,FLA,0,13:49
2008-11-10,R,2,0,2,0,2,2,0,0,3,22,WSH,0,17:27
2008-11-08,R,0,1,1,1,0,0,0,0,0,15,PHI,0,8:28
2008-11-06,R,0,0,0,0,0,0,0,0,2,10,NYR,12,7:39
2008-11-05,R,0,0,0,0,0,0,0,0,0,15,NJD,2,10:12
2008-11-01,H,0,0,0,-1,0,0,0,0,1,11,OTT,0,9:05
2008-10-30,R,0,0,0,-1,0,0,0,0,1,12,BUF,0,6:36
2008-10-28,R,0,0,0,0,0,0,0,0,1,13,TOR,0,9:30
2008-10-25,H,0,0,0,0,0,0,0,0,1,14,SJS,0,10:05
2008-10-21,H,0,0,0,-2,0,0,0,0,0,18,ATL,0,11:36
2008-10-18,H,0,0,0,0,0,0,0,0,2,17,MIN,0,12:03
2008-10-16,H,0,0,0,-1,0,0,0,0,1,4,NYI,0,1:37
2008-10-11,H,0,0,0,0,0,0,0,0,0,13,CAR,0,8:05
2008-10-05,R,0,0,0,1,0,0,0,0,1,16,NYR,0,10:34
2008-10-04,H,0,0,0,0,0,0,0,0,2,15,NYR,2,8:38
