gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-15,H,0,0,0,1,0,0,0,0,0,18,CHI,0,14:02
2025-03-12,R,0,0,0,0,0,0,0,0,1,16,CGY,0,12:01
2025-03-11,H,0,0,0,-1,0,0,0,0,1,14,MTL,0,10:26
2025-03-09,H,0,0,0,0,0,0,0,0,1,22,DAL,2,15:51
2025-03-07,H,0,0,0,0,0,0,0,0,0,18,MIN,0,15:19
2025-03-05,H,0,0,0,0,0,0,0,0,0,17,ANA,4,11:39
2025-03-01,R,0,1,1,1,0,0,0,0,3,18,SEA,0,15:14
2025-02-27,R,0,1,1,1,0,0,0,0,2,19,ANA,0,14:43
2025-02-26,R,0,0,0,-1,0,0,0,0,1,23,LAK,2,17:02
2025-02-23,R,0,0,0,-1,0,0,0,0,0,17,UTA,0,13:15
2025-02-22,R,0,0,0,-1,0,0,0,0,1,19,VGK,0,16:09
2025-02-08,H,0,0,0,-1,0,0,0,0,1,19,TOR,2,13:34
2025-02-06,R,1,0,1,1,0,0,1,1,6,19,SJS,2,14:07
2025-02-04,H,1,0,1,1,0,0,0,0,3,16,COL,2,14:02
2025-02-02,H,0,0,0,0,0,0,0,0,0,19,DET,0,14:04
2025-01-29,R,0,0,0,0,0,0,0,0,3,23,UTA,0,15:10
2025-01-27,R,0,0,0,-1,0,0,0,0,3,19,SJS,0,13:38
2025-01-25,R,0,0,0,0,0,0,0,0,3,22,SEA,0,19:32
2025-01-23,R,0,0,0,-2,0,0,0,0,2,16,ANA,0,13:17
2025-01-20,R,0,0,0,0,0,0,0,0,1,19,LAK,0,12:35
2025-01-18,R,0,0,0,0,0,0,0,0,0,16,WSH,0,13:38
2025-01-17,R,0,0,0,0,0,0,0,0,1,19,BUF,0,13:33
2025-01-14,H,0,1,1,1,0,0,0,0,1,17,SEA,0,13:01
2025-01-12,H,0,0,0,-1,0,0,0,0,1,18,TBL,0,14:02
2025-01-11,H,0,0,0,0,0,0,0,0,2,21,OTT,0,14:56
2025-01-09,H,1,1,2,2,0,0,1,0,2,18,EDM,0,12:44
2025-01-07,H,0,0,0,0,0,0,0,0,3,21,CBJ,0,15:46
2025-01-05,R,0,1,1,1,0,0,0,0,0,19,CAR,0,14:01
2025-01-03,R,0,0,0,0,0,0,0,0,0,16,FLA,0,12:44
2024-12-31,R,2,0,2,1,1,1,0,0,4,19,DET,0,14:02
2024-12-29,H,0,0,0,-1,0,0,0,0,2,16,NYI,0,12:57
2024-12-28,R,0,0,0,-1,0,0,0,0,2,18,NYI,0,13:34
2024-12-23,H,0,0,0,-1,0,0,0,0,1,15,PHI,0,11:06
2024-12-21,R,0,0,0,0,0,0,0,0,0,16,NJD,0,11:55
2024-12-19,R,0,0,0,0,0,0,0,0,0,10,NSH,0,8:07
2024-12-17,H,0,0,0,0,0,0,0,0,1,18,LAK,0,12:05
2024-12-14,R,0,0,0,0,0,0,0,0,0,18,OTT,0,12:21
2024-12-12,R,0,1,1,1,0,0,0,0,2,21,MTL,2,13:31
2024-12-10,H,0,0,0,-1,0,0,0,0,0,20,COL,0,12:29
2024-12-07,H,0,0,0,1,0,0,0,0,2,22,TOR,0,15:26
2024-12-06,R,0,0,0,0,0,0,0,0,0,21,NYR,0,15:40
2024-12-03,H,0,1,1,0,0,0,0,0,2,20,FLA,0,16:15
2024-11-30,H,0,1,1,0,0,0,0,0,3,20,CGY,0,14:35
2024-11-29,R,0,0,0,0,0,0,0,0,1,21,BOS,0,11:14
2024-11-27,H,0,1,1,1,0,0,0,0,2,20,VAN,0,12:16
2024-11-23,H,0,0,0,-1,0,0,0,0,1,17,UTA,2,13:07
2024-11-22,H,0,0,0,0,0,0,0,0,2,19,WPG,0,13:33
2024-11-19,H,0,0,0,0,0,0,0,0,0,22,TBL,0,16:42
2024-11-16,H,0,1,1,1,0,0,0,0,4,21,SJS,0,16:43
2024-11-15,R,0,1,1,0,0,0,0,0,2,22,CBJ,2,15:59
2024-11-13,H,0,0,0,0,0,0,0,0,1,22,DET,2,15:42
2024-11-11,H,0,0,0,0,0,0,0,0,0,19,DAL,0,13:36
2024-11-08,R,0,0,0,-1,0,0,0,0,0,26,WSH,0,18:54
2024-11-07,R,0,0,0,-3,0,0,0,0,1,22,CAR,0,16:08
2024-11-05,R,0,0,0,0,0,0,0,0,5,27,NYI,2,19:35
2024-11-02,H,0,0,0,-1,0,0,0,0,2,22,MTL,0,17:41
2024-10-31,H,0,0,0,0,0,0,0,0,1,24,ANA,0,17:49
2024-10-29,H,0,0,0,-1,0,0,0,0,0,25,MIN,0,17:37
2024-10-26,R,0,0,0,-3,0,0,0,0,3,22,VAN,0,16:31
2024-10-25,R,0,0,0,-1,0,0,0,0,3,22,EDM,0,16:33
2024-10-22,R,0,0,0,-1,0,0,0,0,0,23,CGY,0,16:49
2024-10-20,R,0,0,0,-2,0,0,0,0,4,24,WPG,2,17:50
2024-10-18,H,1,0,1,1,0,0,0,0,2,19,CAR,2,15:36
2024-10-16,H,1,1,2,0,0,0,0,0,1,19,BUF,0,13:06
2024-10-14,R,0,0,0,1,0,0,0,0,1,20,MTL,0,13:47
2024-10-12,R,0,0,0,0,0,0,0,0,2,19,TOR,0,13:18
2024-10-10,R,1,0,1,0,0,0,0,0,3,24,DET,0,16:49
2024-10-09,H,0,0,0,-3,0,0,0,0,0,19,NYR,2,15:18
