gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2014-11-06,R,0,0,0,0,0,0,0,0,0,6,STL,0,5:30
2014-11-04,H,0,0,0,0,0,0,0,0,0,19,STL,0,14:57
2014-11-01,H,0,0,0,-1,0,0,0,0,3,20,CBJ,2,15:53
2014-10-30,H,0,0,0,-1,0,0,0,0,0,20,WPG,0,18:20
2014-10-28,R,0,0,0,-1,0,0,0,0,0,15,PIT,0,15:21
2014-10-25,R,0,0,0,0,0,0,0,0,4,21,OTT,0,17:40
2014-10-24,H,0,1,1,1,0,0,0,0,0,20,DAL,0,17:03
2014-10-21,H,0,0,0,-1,0,0,0,0,4,21,NYR,0,20:27
2014-10-18,H,0,0,0,0,0,0,0,0,1,23,SJS,0,18:10
2014-10-16,R,0,1,1,0,0,0,0,0,1,20,WSH,0,16:49
2014-10-14,R,0,0,0,0,0,0,0,0,0,18,TBL,0,15:52
2014-10-11,R,1,0,1,1,0,0,0,0,2,15,FLA,0,12:33
2014-10-09,R,0,1,1,1,0,0,0,0,0,21,PHI,2,15:09
