gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-13,H,0,1,1,1,0,0,0,0,1,18,EDM,0,12:42
2025-03-11,H,0,0,0,0,0,0,0,0,2,22,CBJ,2,15:13
2025-03-09,R,1,1,2,2,0,0,1,0,1,22,PHI,0,14:29
2025-03-07,H,0,0,0,-1,0,0,0,0,3,20,WPG,0,15:00
2025-03-04,R,0,0,0,-1,0,0,0,0,1,21,DAL,2,12:17
2025-03-02,R,0,0,0,0,0,0,0,0,0,16,VGK,0,11:40
2025-03-01,R,0,0,0,0,0,0,0,0,2,18,UTA,0,12:07
2025-02-26,R,0,0,0,-1,0,0,0,0,0,18,COL,0,13:12
2025-02-23,R,0,0,0,0,0,0,0,0,2,18,NSH,0,14:52
2025-02-22,H,0,0,0,-1,0,0,0,0,1,17,DAL,0,12:55
2025-02-08,R,0,0,0,0,0,0,0,0,1,23,MTL,0,14:52
2025-02-06,H,0,0,0,-1,0,0,0,0,0,20,VGK,0,15:41
2025-02-04,R,0,0,0,-1,0,0,0,0,3,24,PIT,2,16:28
2025-01-04,R,0,0,0,-2,0,0,0,0,1,19,SJS,0,13:06
2025-01-01,R,0,0,0,0,0,0,0,0,3,18,LAK,0,13:52
2024-12-31,R,0,0,0,-1,0,0,0,0,1,23,ANA,0,15:18
2024-12-28,R,0,0,0,1,0,0,0,0,0,16,CAR,2,8:48
2024-12-27,H,0,0,0,0,0,0,0,0,1,18,CAR,0,14:08
2024-12-23,H,0,0,0,0,0,0,0,0,0,20,NYR,0,13:34
2024-12-21,H,0,0,0,0,0,0,0,0,1,19,PIT,0,13:50
2024-12-19,R,0,0,0,0,0,0,0,0,2,22,CBJ,0,13:15
2024-12-17,R,0,0,0,0,0,0,0,0,4,23,STL,0,13:53
2024-12-14,H,0,0,0,0,0,0,0,0,5,20,CHI,0,14:59
2024-12-12,H,0,0,0,0,0,0,0,0,2,20,LAK,2,15:33
2024-12-10,H,0,0,0,0,0,0,0,0,1,23,TOR,2,14:40
2024-12-08,H,0,0,0,-1,0,0,0,0,2,18,COL,0,12:17
2024-12-06,H,0,0,0,0,0,0,0,0,3,17,SEA,0,13:37
2024-12-02,R,0,0,0,1,0,0,0,0,3,23,NYR,2,17:26
2024-11-30,H,0,0,0,-1,0,0,0,0,0,16,WSH,0,12:05
2024-11-29,R,0,0,0,-2,0,0,0,0,1,23,DET,2,16:32
2024-11-27,H,0,0,0,-1,0,0,0,0,2,22,STL,0,17:11
2024-11-25,H,1,0,1,1,0,0,0,0,7,22,NSH,4,15:13
2024-11-23,R,0,1,1,-1,0,0,0,0,1,19,WSH,0,14:12
2024-11-21,H,0,0,0,1,0,0,0,0,1,18,CAR,0,14:05
2024-11-16,R,0,0,0,-3,0,0,0,0,0,26,TBL,2,14:59
2024-11-14,R,0,0,0,0,0,0,0,0,1,22,FLA,0,17:39
2024-11-12,R,0,0,0,1,0,0,0,0,1,21,FLA,0,15:06
2024-11-10,H,0,0,0,0,0,0,0,0,0,18,SJS,2,11:21
2024-11-09,R,0,0,0,0,0,0,0,0,0,21,NYI,0,17:38
2024-11-07,H,0,1,1,1,0,0,0,0,1,21,MTL,0,17:03
2024-11-04,R,0,0,0,1,0,0,0,0,0,20,EDM,0,14:12
2024-11-01,R,0,0,0,0,0,0,0,0,2,22,CGY,0,13:35
2024-10-30,R,0,0,0,0,0,0,0,0,2,20,VAN,7,12:50
2024-10-27,H,1,0,1,1,0,0,0,0,6,24,ANA,0,17:04
2024-10-25,H,0,0,0,0,0,0,0,0,3,21,NYI,0,15:57
2024-10-24,R,1,0,1,-1,1,1,0,0,1,19,DET,0,11:49
2024-10-22,H,0,0,0,-3,0,0,0,0,3,22,TBL,0,13:25
2024-10-19,H,1,0,1,0,0,0,0,0,3,22,WSH,2,16:00
2024-10-17,R,1,0,1,1,0,0,0,0,2,20,OTT,0,12:30
2024-10-15,R,0,0,0,-1,0,0,0,0,1,22,CAR,0,13:55
2024-10-14,H,0,0,0,1,0,0,0,0,1,20,UTA,0,15:50
2024-10-12,R,0,3,3,2,0,0,0,0,2,25,WSH,0,17:15
2024-10-10,H,0,0,0,-1,0,0,0,0,2,22,TOR,0,14:47
2024-10-05,H,0,1,1,0,0,0,0,0,0,19,BUF,0,12:16
2024-10-04,R,0,0,0,0,0,0,0,0,0,23,BUF,2,14:16
