gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-14,R,0,0,0,1,0,0,0,0,2,24,CGY,0,19:57
2025-03-11,R,0,0,0,-1,0,0,0,0,2,24,MIN,0,25:37
2025-03-10,H,0,2,2,2,0,0,0,0,6,24,CHI,0,23:58
2025-03-08,H,2,0,2,1,1,1,1,0,3,26,TOR,0,25:28
2025-03-06,H,2,3,5,3,0,0,0,0,8,17,SJS,0,18:03
2025-03-04,H,0,2,2,1,0,0,0,0,2,23,PIT,0,21:00
2025-02-28,H,0,1,1,0,0,0,0,0,2,21,MIN,2,21:17
2025-02-26,H,2,1,3,1,2,2,1,0,7,21,NJD,0,21:12
2025-02-23,R,0,0,0,0,0,0,0,0,3,21,STL,0,20:48
2025-02-22,R,0,0,0,-1,0,0,0,0,8,24,NSH,0,21:00
2025-02-07,R,1,3,4,2,1,1,0,0,7,24,EDM,0,22:18
2025-02-06,R,0,3,3,2,0,0,0,0,2,25,CGY,2,22:47
2025-02-04,R,0,0,0,-1,0,0,0,0,5,20,VAN,0,21:45
2025-02-02,H,1,0,1,0,1,1,0,0,4,22,PHI,0,24:27
2025-01-31,H,0,1,1,1,0,0,0,0,4,19,STL,0,20:30
2025-01-28,R,0,1,1,0,0,0,0,0,7,27,NYI,0,23:53
2025-01-26,R,0,2,2,-1,0,0,0,0,1,21,NYR,0,18:35
2025-01-25,R,0,0,0,-1,0,0,0,0,8,23,BOS,0,23:48
2025-01-22,H,1,0,1,0,0,0,0,0,7,26,WPG,0,23:59
2025-01-20,H,1,0,1,1,0,0,0,0,6,25,MIN,0,25:57
2025-01-18,H,0,1,1,0,0,0,0,0,3,24,DAL,0,20:45
2025-01-16,H,2,0,2,0,0,0,0,0,3,22,EDM,2,21:12
2025-01-14,H,0,2,2,1,0,0,0,0,4,28,NYR,0,25:07
2025-01-11,R,0,0,0,-1,0,0,0,0,3,25,WPG,0,24:17
2025-01-09,R,1,1,2,2,0,0,0,0,5,20,MIN,0,19:44
2025-01-08,R,0,0,0,0,0,0,0,0,2,24,CHI,0,27:19
2025-01-06,H,0,1,1,1,0,0,0,0,3,23,FLA,0,23:25
2025-01-04,H,0,1,1,0,0,0,0,0,2,25,MTL,0,25:24
2025-01-02,H,0,3,3,2,0,0,0,0,3,27,BUF,0,26:16
2024-12-31,H,0,1,1,2,0,0,0,0,6,24,WPG,0,23:12
2024-12-27,R,0,3,3,3,0,0,0,0,4,23,UTA,5,19:08
2024-12-22,H,0,2,2,0,0,0,0,0,2,22,SEA,0,20:56
2024-12-20,R,1,2,3,2,0,0,0,0,3,21,ANA,0,18:49
2024-12-19,R,0,2,2,-1,0,0,0,0,3,24,SJS,0,23:18
2024-12-16,R,0,0,0,-1,0,0,0,0,4,24,VAN,0,25:01
2024-12-14,H,2,1,3,3,0,0,0,0,3,24,NSH,0,21:26
2024-12-12,H,1,0,1,-1,0,0,0,0,4,23,UTA,2,23:37
2024-12-10,R,1,4,5,4,0,0,0,0,3,20,PIT,0,17:36
2024-12-08,R,0,0,0,0,0,0,0,0,6,20,NJD,0,21:46
2024-12-07,R,0,1,1,-1,0,0,0,0,2,25,DET,0,22:47
2024-12-05,R,0,1,1,0,0,0,0,0,3,22,CAR,0,25:05
2024-12-03,R,2,1,3,1,0,0,0,0,9,26,BUF,0,23:33
2024-11-30,H,0,0,0,-2,0,0,0,0,7,23,EDM,0,23:29
2024-11-29,R,0,1,1,-1,0,0,0,0,5,23,DAL,0,26:02
2024-11-27,H,0,0,0,1,0,0,0,0,10,28,VGK,0,27:05
2024-11-25,R,0,0,0,-3,0,0,0,0,0,22,TBL,0,21:51
2024-11-23,R,0,1,1,3,0,0,0,0,2,25,FLA,0,22:24
2024-11-21,R,0,0,0,0,0,0,0,0,3,21,WSH,0,22:16
2024-11-18,R,0,1,1,0,0,0,0,0,2,27,PHI,6,22:39
2024-11-15,H,0,0,0,-2,0,0,0,0,0,24,WSH,0,22:06
2024-11-13,H,0,3,3,3,0,0,0,0,3,27,LAK,0,24:45
2024-11-11,H,0,1,1,1,0,0,0,0,5,30,NSH,0,24:29
2024-11-09,H,1,3,4,3,0,0,0,0,7,28,CAR,0,26:19
2024-11-07,R,0,0,0,0,0,0,0,0,4,27,WPG,0,24:29
2024-11-05,H,0,5,5,3,0,0,0,0,4,24,SEA,0,24:21
2024-11-02,R,1,1,2,-1,0,0,0,0,6,29,NSH,0,22:32
2024-10-30,H,0,2,2,0,0,0,0,0,2,25,TBL,0,24:58
2024-10-28,H,1,0,1,-4,1,1,0,0,1,25,CHI,0,24:57
2024-10-27,H,1,1,2,1,0,0,1,0,5,27,OTT,0,23:14
2024-10-24,R,0,1,1,1,0,0,0,0,3,22,UTA,0,20:57
2024-10-22,R,1,0,1,0,1,1,1,0,2,26,SEA,0,21:51
2024-10-20,R,0,2,2,2,0,0,0,0,3,23,SJS,0,20:00
2024-10-18,H,1,1,2,1,0,0,1,1,9,28,ANA,2,23:48
2024-10-16,H,0,2,2,-2,0,0,0,0,1,28,BOS,0,23:48
2024-10-14,H,0,1,1,-3,0,0,0,0,5,28,NYI,0,23:00
2024-10-12,H,1,1,2,1,1,1,0,0,3,25,CBJ,10,23:23
2024-10-09,R,0,2,2,-2,0,0,0,0,4,23,VGK,0,21:33
