gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2012-04-07,R,0,0,0,-1,0,0,0,0,0,13,CGY,0,10:14
2012-04-05,R,0,0,0,1,0,0,0,0,0,16,EDM,0,12:15
2012-04-03,R,1,0,1,1,0,0,0,0,2,14,VAN,2,9:13
2012-03-31,R,0,0,0,-1,0,0,0,0,2,12,PHX,0,9:05
2012-03-28,H,0,0,0,-1,0,0,0,0,1,12,SJS,0,11:19
2012-03-19,R,0,0,0,-1,0,0,0,0,0,7,SJS,0,5:33
2012-03-18,H,0,0,0,0,0,0,0,0,2,14,NSH,0,10:32
2012-03-14,H,0,0,0,0,0,0,0,0,0,15,DET,2,11:51
2012-03-12,R,0,0,0,0,0,0,0,0,3,15,COL,0,13:33
2012-03-08,R,0,0,0,0,0,0,0,0,1,10,STL,0,7:51
2012-03-05,H,0,0,0,0,0,0,0,0,1,17,EDM,0,14:53
2012-02-29,H,0,0,0,0,0,0,0,0,1,5,BUF,0,3:23
2012-02-27,R,0,0,0,-1,0,0,0,0,1,12,COL,0,9:30
2012-02-26,H,0,0,0,0,0,0,0,0,1,10,CHI,0,8:21
2012-02-23,R,0,0,0,0,0,0,0,0,1,7,CAR,0,6:04
2012-02-21,R,0,0,0,0,0,0,0,0,0,10,TBL,0,7:15
2012-02-19,R,0,0,0,0,0,0,0,0,0,7,FLA,0,5:44
2012-02-17,R,0,0,0,0,0,0,0,0,3,8,NJD,0,6:01
2012-02-15,R,0,0,0,0,0,0,0,0,0,9,PIT,0,5:45
2012-02-14,R,0,0,0,0,0,0,0,0,1,8,MIN,0,6:52
2012-02-12,R,0,0,0,0,0,0,0,0,0,10,CBJ,0,7:56
2012-02-10,R,0,1,1,1,0,0,0,0,1,8,DET,0,5:13
2012-02-08,H,0,0,0,-1,0,0,0,0,1,9,CAR,0,5:38
2012-02-06,H,0,0,0,0,0,0,0,0,1,9,CGY,0,5:08
2012-02-03,H,0,0,0,0,0,0,0,0,2,7,CBJ,0,5:24
2012-02-01,H,0,0,0,0,0,0,0,0,1,9,DAL,0,6:45
2012-01-31,R,0,0,0,0,0,0,0,0,1,11,PHX,0,8:36
2012-01-24,R,0,0,0,0,0,0,0,0,1,7,DAL,5,4:27
2012-01-22,H,0,0,0,1,0,0,0,0,1,15,COL,0,9:02
2012-01-21,H,0,0,0,0,0,0,0,0,1,7,OTT,0,4:34
2012-01-18,H,0,0,0,1,0,0,0,0,1,15,PHX,0,11:38
2012-01-15,R,0,0,0,0,0,0,0,0,1,5,VAN,0,4:25
2012-01-12,R,0,0,0,0,0,0,0,0,1,11,CGY,0,7:43
2012-01-10,H,0,0,0,0,0,0,0,0,0,10,DAL,0,4:58
2012-01-08,H,0,0,0,0,0,0,0,0,0,15,CBJ,0,8:15
2012-01-06,H,0,0,0,0,0,0,0,0,0,10,NYI,0,7:03
2012-01-04,H,0,0,0,-1,0,0,0,0,2,11,SJS,0,7:29
2011-12-31,H,0,0,0,0,0,0,0,0,1,9,COL,0,5:18
2011-12-29,H,0,0,0,0,0,0,0,0,3,11,VAN,0,7:53
2011-12-26,R,0,0,0,0,0,0,0,0,0,11,SJS,0,8:01
2011-12-22,R,0,0,0,0,0,0,0,0,0,12,LAK,0,7:58
2011-12-19,R,0,0,0,0,0,0,0,0,0,13,DAL,0,7:18
2011-12-17,R,0,0,0,-1,0,0,0,0,1,11,WPG,0,6:34
2011-12-16,R,0,0,0,-1,0,0,0,0,0,16,CHI,0,12:12
2011-12-14,H,1,0,1,1,0,0,0,0,1,21,PHX,0,15:19
2011-11-21,R,0,0,0,0,0,0,0,0,1,10,FLA,5,5:49
2011-11-08,H,0,0,0,0,0,0,0,0,0,4,CAR,0,2:46
2011-11-05,H,0,0,0,0,0,0,0,0,0,10,WPG,0,5:23
2011-10-25,R,0,0,0,0,0,0,0,0,0,8,LAK,0,6:38
2011-10-22,R,0,0,0,0,0,0,0,0,1,14,PIT,0,9:11
2011-10-21,H,0,0,0,0,0,0,0,0,0,10,SJS,2,6:14
2011-10-13,H,0,0,0,0,0,0,0,0,1,10,LAK,0,7:23
