gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2023-04-13,R,1,0,1,0,0,0,0,0,1,15,BUF,2,9:23
2023-04-10,H,0,0,0,0,0,0,0,0,0,14,CAR,0,9:02
2023-04-08,H,0,1,1,2,0,0,0,0,2,20,TBL,0,13:00
2023-04-02,R,1,0,1,1,0,0,0,0,1,17,CBJ,0,12:09
2023-04-01,H,0,0,0,-1,0,0,0,0,1,11,TOR,0,5:54
2023-03-30,H,0,0,0,0,0,0,0,0,1,19,PHI,0,14:52
2023-03-27,H,0,0,0,0,0,0,0,0,0,20,FLA,0,12:34
2023-03-25,R,0,0,0,0,0,0,0,0,2,17,NJD,0,10:51
2023-03-23,H,0,0,0,-1,0,0,0,0,1,22,TBL,0,15:02
2023-03-21,R,1,0,1,0,0,0,0,0,3,18,BOS,0,13:58
2023-03-20,R,0,0,0,0,0,0,0,0,0,18,PIT,0,11:54
2023-03-18,H,0,0,0,0,0,0,0,0,3,14,TOR,0,8:33
2023-03-16,H,0,0,0,-1,0,0,0,0,0,14,COL,0,9:22
2023-03-14,R,0,1,1,0,0,0,0,0,0,19,EDM,0,14:11
2023-03-12,R,0,0,0,0,0,0,0,0,0,21,CGY,2,13:13
2023-03-11,R,0,0,0,0,0,0,0,0,0,16,VAN,0,9:33
2023-03-09,R,0,0,0,0,0,0,0,0,1,18,SEA,0,10:33
2023-03-06,R,0,0,0,0,0,0,0,0,3,20,CHI,2,13:45
2023-03-04,H,0,0,0,2,0,0,0,0,1,19,CBJ,0,13:14
2023-03-02,R,0,1,1,0,0,0,0,0,0,26,NYR,0,15:09
2023-02-28,H,0,1,1,1,0,0,0,0,1,26,DET,0,16:40
2023-02-27,H,0,1,1,1,0,0,0,0,0,19,DET,0,12:36
2023-02-25,R,0,0,0,1,0,0,0,0,0,22,MTL,0,13:08
2023-02-24,R,0,0,0,-1,0,0,0,0,1,19,CAR,0,11:53
2023-02-20,R,0,1,1,1,0,0,0,0,1,19,BOS,0,11:28
2023-02-19,H,0,0,0,0,0,0,0,0,0,25,STL,0,14:02
2023-02-17,H,0,0,0,0,0,0,0,0,1,16,CHI,0,9:39
2023-02-14,R,0,0,0,-1,0,0,0,0,1,13,NYI,2,8:36
2023-02-11,H,0,0,0,-2,0,0,0,0,0,15,EDM,2,9:54
2023-01-31,R,0,0,0,0,0,0,0,0,0,14,MTL,2,10:58
2023-01-28,H,0,0,0,0,0,0,0,0,0,21,MTL,0,13:31
2023-01-27,R,0,0,0,-1,0,0,0,0,0,14,TOR,0,9:30
2023-01-25,H,0,0,0,0,0,0,0,0,0,17,NYI,0,12:31
2023-01-21,H,0,0,0,0,0,0,0,0,0,15,WPG,0,9:29
2023-01-18,H,0,0,0,0,0,0,0,0,1,12,PIT,2,8:55
2023-01-16,R,0,0,0,-1,0,0,0,0,0,17,STL,0,11:20
2023-01-14,R,0,0,0,-1,0,0,0,0,0,19,COL,0,10:00
2023-01-12,R,0,0,0,0,0,0,0,0,1,18,ARI,0,11:15
2023-01-09,H,0,0,0,0,0,0,0,0,1,17,NSH,0,11:06
2023-01-07,H,0,0,0,0,0,0,0,0,1,24,SEA,0,13:34
2023-01-03,H,0,0,0,0,0,0,0,0,0,18,CBJ,0,9:42
2023-01-01,H,0,0,0,0,0,0,0,0,1,20,BUF,0,14:14
2022-12-31,R,0,0,0,-1,0,0,0,0,1,16,DET,0,10:15
2022-12-29,R,0,0,0,0,0,0,0,0,2,18,WSH,0,10:16
2022-12-27,H,0,0,0,0,0,0,0,0,0,20,BOS,0,13:03
2022-12-22,H,0,0,0,-1,0,0,0,0,1,13,WSH,2,9:21
2022-12-20,R,0,0,0,0,0,0,0,0,2,21,WPG,2,14:32
2022-12-18,R,0,0,0,-1,0,0,0,0,1,17,MIN,0,10:24
2022-12-17,R,0,0,0,0,0,0,0,0,1,19,DET,0,14:01
2022-12-14,H,0,0,0,0,0,0,0,0,1,18,MTL,0,12:49
2022-12-10,R,0,0,0,-1,0,0,0,0,0,12,NSH,0,7:42
2022-12-08,R,0,0,0,-1,0,0,0,0,0,19,DAL,0,10:41
2022-12-03,H,0,0,0,0,0,0,0,0,0,17,SJS,0,10:47
2022-12-02,R,0,0,0,0,0,0,0,0,1,19,NYR,0,12:51
2022-11-25,R,0,0,0,0,0,0,0,0,0,16,ANA,0,9:23
2022-11-21,R,0,0,0,0,0,0,0,0,1,14,SJS,0,8:42
2022-11-19,H,0,0,0,0,0,0,0,0,0,15,NJD,2,10:19
2022-11-16,H,0,0,0,1,0,0,0,0,1,15,BUF,0,12:32
2022-11-03,H,0,0,0,0,0,0,0,0,2,13,VGK,0,7:42
2022-11-01,R,1,0,1,1,0,0,0,0,2,11,TBL,15,7:47
