gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-15,H,1,0,1,1,0,0,0,0,1,23,NJD,0,18:16
2025-03-13,H,1,1,2,2,0,0,0,0,2,24,STL,0,20:21
2025-03-11,H,0,2,2,2,0,0,0,0,0,25,VGK,0,23:04
2025-03-09,R,0,1,1,2,0,0,0,0,0,21,MIN,0,17:11
2025-03-07,R,0,0,0,-2,0,0,0,0,3,23,VGK,0,18:09
2025-03-04,R,1,0,1,-1,0,0,0,0,2,24,COL,0,19:40
2025-03-02,H,2,0,2,0,0,0,0,0,3,27,TOR,0,20:24
2025-03-01,H,1,0,1,-1,1,1,0,0,5,23,BOS,0,23:17
2025-02-27,H,0,0,0,0,0,0,0,0,1,28,PHI,0,20:56
2025-02-25,R,0,0,0,-2,0,0,0,0,2,25,PHI,0,18:09
2025-02-23,H,0,0,0,-3,0,0,0,0,3,26,NYR,0,21:38
2025-02-22,H,0,1,1,-2,0,0,0,0,3,23,WSH,0,20:14
2025-02-08,R,0,1,1,1,0,0,0,0,2,22,PHI,0,20:28
2025-02-07,R,1,0,1,-1,0,0,0,0,3,26,NYR,0,21:22
2025-02-04,H,1,0,1,0,0,0,0,0,4,23,NJD,0,21:45
2025-02-01,H,0,2,2,2,0,0,0,0,6,24,NSH,0,20:47
2025-01-29,R,0,1,1,1,0,0,0,0,5,31,UTA,0,22:34
2025-01-27,R,0,0,0,0,0,0,0,0,1,24,SJS,0,21:58
2025-01-25,R,0,1,1,0,0,0,0,0,2,22,SEA,0,20:37
2025-01-23,R,0,1,1,-2,0,0,0,0,1,21,ANA,0,21:03
2025-01-18,R,0,1,1,-3,0,0,0,0,3,21,WSH,2,17:35
2025-01-17,R,1,0,1,0,1,1,0,0,2,22,BUF,0,15:46
2025-01-14,H,0,0,0,-2,0,0,0,0,6,23,SEA,0,19:07
2025-01-12,H,1,1,2,-3,0,0,0,0,6,25,TBL,0,24:31
2025-01-11,H,0,0,0,-2,0,0,0,0,2,23,OTT,0,19:07
2025-01-09,H,1,0,1,0,0,0,0,0,1,26,EDM,0,20:57
2025-01-07,H,2,0,2,1,0,0,0,0,4,27,CBJ,0,19:46
2025-01-05,R,0,1,1,-3,0,0,0,0,2,23,CAR,0,19:20
2025-01-03,R,1,0,1,-1,1,1,0,0,5,26,FLA,2,19:33
2024-12-31,R,0,0,0,-1,0,0,0,0,4,22,DET,0,17:25
2024-12-29,H,0,0,0,-1,0,0,0,0,2,25,NYI,2,20:14
2024-12-28,R,1,1,2,-2,0,0,0,0,1,24,NYI,0,18:37
2024-12-23,H,1,2,3,1,0,0,0,0,2,24,PHI,0,18:32
2024-12-21,R,0,0,0,-2,0,0,0,0,1,25,NJD,0,20:33
2024-12-19,R,1,1,2,3,0,0,0,0,2,26,NSH,2,17:50
2024-12-17,H,1,1,2,0,0,0,1,1,2,27,LAK,2,19:44
2024-12-14,R,0,0,0,-2,0,0,0,0,0,25,OTT,0,20:34
2024-12-12,R,2,2,4,3,1,1,0,0,4,22,MTL,0,16:00
2024-12-10,H,0,0,0,-2,0,0,0,0,4,26,COL,0,19:38
2024-12-07,H,1,1,2,0,1,1,0,0,3,24,TOR,0,18:47
2024-12-06,R,0,0,0,-1,0,0,0,0,4,26,NYR,0,19:39
2024-12-03,H,0,1,1,0,0,0,0,0,0,26,FLA,0,19:48
2024-11-30,H,1,0,1,1,0,0,0,0,2,23,CGY,0,17:40
2024-11-29,R,1,0,1,1,0,0,0,0,4,26,BOS,0,20:08
2024-11-27,H,1,0,1,2,0,0,0,0,1,23,VAN,0,18:32
2024-11-23,H,0,0,0,-2,0,0,0,0,0,22,UTA,0,17:51
2024-11-22,H,0,0,0,-2,0,0,0,0,2,23,WPG,0,20:29
2024-11-19,H,1,0,1,-2,1,1,0,0,2,25,TBL,0,20:21
2024-11-16,H,0,0,0,0,0,0,0,0,4,28,SJS,0,19:28
2024-11-15,R,0,0,0,-1,0,0,0,0,1,22,CBJ,0,20:26
2024-11-13,H,0,0,0,1,0,0,0,0,2,25,DET,0,21:53
2024-11-11,H,0,0,0,0,0,0,0,0,0,19,DAL,0,16:20
2024-11-08,R,0,0,0,0,0,0,0,0,3,27,WSH,0,20:10
2024-11-07,R,0,0,0,-1,0,0,0,0,5,21,CAR,0,22:00
2024-11-05,R,0,2,2,0,0,0,0,0,2,24,NYI,0,21:46
2024-11-02,H,0,1,1,1,0,0,0,0,1,23,MTL,0,17:51
2024-10-31,H,0,0,0,1,0,0,0,0,6,26,ANA,0,22:16
2024-10-29,H,2,0,2,2,0,0,0,0,5,23,MIN,0,19:57
2024-10-26,R,0,1,1,-1,0,0,0,0,2,22,VAN,0,19:51
2024-10-25,R,0,0,0,0,0,0,0,0,2,22,EDM,0,16:44
2024-10-22,R,1,0,1,1,0,0,0,0,5,20,CGY,0,13:32
2024-10-20,R,0,1,1,-2,0,0,0,0,1,21,WPG,0,15:25
2024-10-18,H,0,0,0,0,0,0,0,0,2,20,CAR,0,17:54
2024-10-16,H,1,0,1,0,0,0,0,0,3,21,BUF,0,17:32
2024-10-14,R,1,0,1,3,0,0,0,0,3,19,MTL,0,15:38
2024-10-12,R,1,0,1,-1,0,0,0,0,2,18,TOR,0,13:38
2024-10-10,R,0,0,0,2,0,0,0,0,1,22,DET,0,17:15
2024-10-09,H,0,0,0,-1,0,0,0,0,1,17,NYR,0,16:23
