gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2011-03-24,H,0,1,1,2,0,0,0,0,1,13,EDM,0,9:23
2011-03-19,R,1,0,1,1,0,0,0,0,5,15,SJS,0,8:48
2011-03-17,R,0,0,0,0,0,0,0,0,0,12,LAK,0,7:04
2011-03-16,R,0,0,0,0,0,0,0,0,1,14,ANA,0,12:06
2011-03-12,H,0,0,0,-1,0,0,0,0,1,14,DET,0,10:00
2011-03-10,H,0,0,0,0,0,0,0,0,1,21,MTL,0,11:44
2011-03-09,R,0,0,0,1,0,0,0,0,2,17,CBJ,0,8:56
2011-03-07,H,0,0,0,-2,0,0,0,0,0,18,CBJ,0,11:05
2011-01-10,H,0,0,0,-2,0,0,0,0,1,9,PHX,0,6:26
2011-01-08,H,0,0,0,-2,0,0,0,0,0,18,NYR,0,13:57
2010-11-20,H,0,0,0,0,0,0,0,0,0,9,NJD,0,5:30
2010-11-19,H,0,1,1,0,0,0,0,0,0,11,OTT,0,7:24
2010-11-17,R,0,0,0,-2,0,0,0,0,0,13,DET,2,5:42
