gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-12,H,0,0,0,-1,0,0,0,0,0,20,VAN,4,12:57
2025-03-08,H,0,0,0,0,0,0,0,0,1,15,MTL,0,13:05
2025-03-06,R,0,0,0,1,0,0,0,0,1,13,DAL,0,11:18
2025-03-04,R,2,0,2,2,0,0,0,0,3,18,PHI,0,15:34
2025-03-02,R,0,0,0,0,0,0,0,0,0,16,CAR,0,13:53
2025-03-01,R,0,0,0,-1,0,0,0,0,4,16,FLA,0,14:00
2025-02-27,R,0,0,0,-1,0,0,0,0,1,18,TBL,0,15:43
2025-02-25,R,0,0,0,0,0,0,0,0,0,17,WSH,0,14:04
2025-02-23,H,0,0,0,-1,0,0,0,0,3,19,SJS,0,16:05
2025-01-07,R,0,0,0,0,0,0,0,0,1,7,ANA,0,6:37
2025-01-04,H,0,0,0,-1,0,0,0,0,2,19,NSH,0,16:36
2025-01-02,H,1,0,1,1,0,0,0,0,4,20,UTA,0,17:23
2024-12-31,H,1,0,1,1,0,0,0,0,3,19,VAN,0,14:30
2024-12-29,R,0,0,0,-1,0,0,0,0,2,16,VGK,0,15:18
2024-12-28,R,0,0,0,0,0,0,0,0,1,20,SJS,2,14:48
2024-12-21,H,1,1,2,1,0,0,0,0,2,16,CHI,0,14:19
2024-12-19,H,0,1,1,0,0,0,0,0,3,21,OTT,0,16:12
2024-12-17,H,0,1,1,1,0,0,0,0,3,18,BOS,0,15:06
2024-12-14,H,0,0,0,0,0,0,0,0,1,19,FLA,0,13:37
2024-12-12,H,1,0,1,0,0,0,0,0,1,18,TBL,2,14:37
2024-12-10,R,0,1,1,0,0,0,0,0,3,17,NSH,0,13:31
2024-12-08,R,1,0,1,0,0,0,0,0,3,18,DAL,0,16:09
2024-12-05,H,0,1,1,-1,0,0,0,0,3,20,STL,0,16:39
2024-12-03,H,0,0,0,0,0,0,0,0,1,20,CBJ,0,14:07
2024-11-30,R,0,0,0,-3,0,0,0,0,0,21,PIT,2,14:53
2024-11-29,R,0,0,0,0,0,0,0,0,1,18,CBJ,0,17:19
2024-11-27,R,1,0,1,0,1,1,0,0,2,20,DET,0,17:11
2024-11-25,R,0,1,1,-1,0,0,0,0,2,16,OTT,0,13:29
2024-11-23,H,0,1,1,-1,0,0,0,0,0,19,MIN,0,18:30
2024-11-21,H,1,0,1,0,0,0,1,0,5,21,NYR,0,17:23
2024-11-19,H,0,0,0,-1,0,0,0,0,2,21,NYI,0,17:23
2024-11-15,H,0,0,0,0,0,0,0,0,1,18,NSH,0,13:12
2024-11-12,R,0,0,0,-1,0,0,0,0,2,21,VAN,0,16:37
2024-11-11,H,0,0,0,-1,0,0,0,0,5,20,LAK,0,18:46
2024-11-09,R,0,0,0,0,0,0,0,0,1,24,BUF,0,21:56
2024-11-07,R,0,0,0,0,0,0,0,0,2,24,BOS,0,19:08
2024-11-05,R,1,0,1,1,0,0,0,0,2,23,MTL,0,18:10
2024-11-03,H,0,0,0,0,0,0,0,0,0,17,EDM,0,11:52
2024-11-01,H,0,0,0,0,0,0,0,0,1,21,NJD,2,16:57
2024-10-30,R,0,0,0,-1,0,0,0,0,2,20,UTA,0,17:47
2024-10-28,R,0,0,0,-1,0,0,0,0,3,21,VGK,0,19:06
2024-10-26,H,0,1,1,0,0,0,0,0,4,22,WPG,0,17:25
2024-10-24,H,0,1,1,0,0,0,0,0,2,18,CAR,0,16:39
2024-10-22,H,0,0,0,0,0,0,0,0,4,22,PIT,0,19:28
2024-10-19,R,0,0,0,0,0,0,0,0,1,17,SEA,0,15:11
2024-10-15,H,0,1,1,0,0,0,0,0,1,19,CHI,0,17:06
2024-10-13,R,1,0,1,0,0,0,0,0,2,22,EDM,0,20:14
2024-10-12,H,0,1,1,1,0,0,0,0,2,23,PHI,2,18:46
2024-10-09,R,1,1,2,1,0,0,1,1,3,24,VAN,0,18:09
