gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2012-03-06,R,0,0,0,0,0,0,0,0,1,13,CGY,0,8:17
2012-03-03,H,0,0,0,0,0,0,0,0,0,8,TOR,0,4:56
2012-01-31,H,0,0,0,-1,0,0,0,0,0,8,BUF,2,4:12
2012-01-25,H,0,0,0,-1,0,0,0,0,1,16,DET,0,10:31
2011-11-14,H,0,0,0,0,0,0,0,0,0,4,BUF,0,2:47
2011-10-22,H,0,0,0,0,0,0,0,0,0,9,TOR,2,5:18
2011-10-20,R,0,0,0,1,0,0,0,0,0,9,PIT,0,7:28
2011-10-18,H,0,0,0,0,0,0,0,0,0,10,BUF,0,5:21
2011-10-15,H,0,0,0,0,0,0,0,0,1,14,COL,0,7:17
2011-10-13,H,0,0,0,0,0,0,0,0,0,14,CGY,0,8:42
2011-10-09,R,0,0,0,0,0,0,0,0,0,12,WPG,0,6:56
2011-10-06,R,0,0,0,0,0,0,0,0,0,14,TOR,0,7:25
