gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-14,R,0,0,0,0,0,0,0,0,0,16,NYI,0,11:50
2025-03-13,R,0,0,0,-1,0,0,0,0,1,15,NJD,0,11:08
2025-03-08,H,0,0,0,-1,0,0,0,0,0,14,DAL,2,9:29
2025-03-06,H,0,0,0,0,0,0,0,0,1,17,MTL,0,11:57
2025-03-04,H,0,0,0,0,0,0,0,0,0,16,ANA,0,11:56
2025-03-01,R,0,0,0,0,0,0,0,0,1,15,CAR,0,10:57
2025-02-27,R,0,0,0,0,0,0,0,0,0,12,FLA,0,8:01
2025-02-25,R,0,0,0,-1,0,0,0,0,1,12,TBL,0,9:42
2025-02-23,R,0,0,0,-3,0,0,0,0,1,17,WSH,0,14:06
2025-02-07,H,0,1,1,0,0,0,0,0,1,11,COL,0,8:41
2025-02-05,R,0,0,0,-1,0,0,0,0,3,14,CHI,0,9:46
2025-02-04,R,0,0,0,0,0,0,0,0,1,11,STL,0,8:36
2025-02-01,H,0,0,0,-1,0,0,0,0,0,13,TOR,0,12:01
2025-01-27,H,0,0,0,1,0,0,0,0,2,16,SEA,0,12:11
2025-01-25,H,0,1,1,0,0,0,0,0,1,14,BUF,2,10:33
2025-01-23,H,1,0,1,2,0,0,0,0,2,16,VAN,0,12:39
2025-01-21,H,0,0,0,-1,0,0,0,0,1,15,WSH,0,10:08
2025-01-15,R,0,0,0,0,0,0,0,0,2,11,MIN,0,9:16
2025-01-13,H,0,0,0,0,0,0,0,0,0,14,LAK,2,9:22
2025-01-11,R,0,1,1,1,0,0,0,0,0,11,CHI,0,10:22
2025-01-09,R,0,0,0,-1,0,0,0,0,0,9,PIT,2,7:07
2025-01-07,R,0,0,0,1,0,0,0,0,0,14,BOS,0,12:33
2025-01-04,R,0,1,1,0,0,0,0,0,1,12,SEA,0,8:51
2025-01-03,H,0,0,0,0,0,0,0,0,0,14,ANA,0,11:46
2024-12-31,H,0,0,0,-1,0,0,0,0,1,13,UTA,0,12:54
2024-12-29,R,0,0,0,-2,0,0,0,0,0,16,ANA,0,11:40
2024-12-28,R,1,0,1,-2,0,0,0,0,3,14,LAK,0,11:45
2024-12-22,H,0,0,0,0,0,0,0,0,0,14,OTT,0,11:16
2024-12-21,H,0,0,0,0,0,0,0,0,1,16,SJS,2,12:24
2024-12-19,H,0,0,0,-1,0,0,0,0,2,16,BOS,0,12:35
2024-12-16,H,1,0,1,0,0,0,0,0,2,16,FLA,0,12:25
2024-12-14,H,0,0,0,-1,0,0,0,0,2,15,VGK,0,14:33
2024-12-12,R,1,0,1,2,0,0,1,0,1,13,MIN,0,12:45
2024-12-10,H,0,0,0,0,0,0,0,0,1,17,TBL,0,12:24
2024-12-07,H,0,0,0,0,0,0,0,0,2,16,STL,0,12:22
2024-12-05,H,0,0,0,0,0,0,0,0,1,14,CBJ,0,13:21
2024-12-03,R,0,0,0,0,0,0,0,0,2,17,VGK,0,15:50
2024-11-30,R,1,0,1,1,0,0,0,0,1,19,COL,0,14:13
2024-11-29,R,0,0,0,-2,0,0,0,0,0,16,UTA,0,13:13
2024-11-23,H,0,1,1,1,0,0,0,0,1,16,NYR,0,11:28
2024-11-21,H,0,0,0,-1,0,0,0,0,1,16,MIN,0,12:10
2024-11-14,R,0,0,0,-1,0,0,0,0,0,11,BUF,0,7:56
2024-11-09,H,0,0,0,-2,0,0,0,0,1,14,WSH,0,10:59
2024-10-29,R,0,0,0,0,0,0,0,0,1,8,OTT,0,6:37
2024-10-24,R,0,0,0,-1,0,0,0,0,0,14,TOR,0,8:57
2024-10-22,H,0,0,0,0,0,0,0,0,2,15,WPG,0,11:12
2024-10-19,H,1,0,1,1,0,0,1,0,1,14,CAR,0,11:52
2024-10-17,H,0,0,0,0,0,0,0,0,2,12,NYI,0,9:57
2024-10-11,R,0,0,0,0,0,0,0,0,1,16,VGK,0,13:20
2024-10-10,R,0,0,0,-2,0,0,0,0,3,19,SJS,2,14:38
2024-10-08,R,0,0,0,-1,0,0,0,0,0,18,SEA,0,17:45
