gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2018-04-07,R,1,0,1,1,0,0,0,0,1,16,EDM,0,11:18
2018-04-05,H,0,0,0,0,0,0,0,0,0,14,ARI,0,9:40
2018-04-03,H,0,1,1,0,0,0,0,0,0,16,VGK,0,12:10
2018-03-31,H,1,2,3,3,0,0,0,0,1,24,CBJ,0,15:24
2018-03-29,H,0,1,1,1,0,0,0,0,4,21,EDM,0,16:48
2018-03-27,H,0,0,0,1,0,0,0,0,1,22,ANA,0,15:34
2018-03-25,R,0,2,2,1,0,0,0,0,3,23,DAL,0,13:56
2018-03-23,R,0,0,0,-1,0,0,0,0,1,19,STL,2,11:29
2018-03-22,R,0,0,0,-1,0,0,0,0,2,19,CHI,0,13:33
2018-03-20,R,0,0,0,0,0,0,0,0,1,20,VGK,0,16:19
2018-03-11,R,0,0,0,0,0,0,0,0,0,13,ARI,0,9:06
2018-03-09,H,1,0,1,1,0,0,0,0,1,15,MIN,0,11:08
2018-03-07,H,1,0,1,1,0,0,0,0,3,19,ARI,0,13:44
2018-03-05,H,0,0,0,0,0,0,0,0,1,12,NYI,0,9:21
2018-02-24,H,0,0,0,-1,0,0,0,0,0,9,CHI,0,6:40
2018-02-18,H,0,0,0,0,0,0,0,0,1,11,PIT,0,7:14
2018-02-16,H,0,0,0,0,0,0,0,0,2,12,PHI,0,7:03
2018-02-14,R,0,0,0,-2,0,0,0,0,1,16,TOR,0,10:02
2018-02-13,R,0,0,0,0,0,0,0,0,0,21,NYI,4,12:42
2018-02-10,H,0,0,0,0,0,0,0,0,2,16,NJD,0,11:59
2018-02-09,R,0,0,0,0,0,0,0,0,1,16,WSH,0,12:53
2018-02-06,H,0,0,0,0,0,0,0,0,0,12,WSH,0,8:44
2018-02-03,R,0,1,1,0,0,0,0,0,3,14,NYI,0,9:35
2018-02-02,H,0,0,0,0,0,0,0,0,0,12,SJS,0,8:02
2018-01-30,H,0,0,0,0,0,0,0,0,0,12,MIN,0,8:34
2018-01-25,R,0,0,0,0,0,0,0,0,0,11,ARI,0,6:24
2018-01-23,R,0,0,0,1,0,0,0,0,1,18,VGK,0,15:07
2018-01-18,H,0,0,0,0,0,0,0,0,2,24,DAL,0,15:14
2018-01-04,R,0,0,0,-2,0,0,0,0,0,12,CGY,0,8:32
2018-01-02,R,0,0,0,1,0,0,0,0,1,14,EDM,0,10:02
2017-12-30,R,0,0,0,-2,0,0,0,0,2,18,VAN,0,10:13
2017-12-16,R,0,0,0,-1,0,0,0,0,2,15,NYI,0,8:40
2017-12-15,R,0,2,2,2,0,0,0,0,0,18,NYR,2,13:01
2017-12-09,H,0,0,0,0,0,0,0,0,0,18,CAR,0,11:24
2017-12-07,H,0,0,0,0,0,0,0,0,1,16,OTT,0,9:52
2017-12-05,H,0,0,0,-1,0,0,0,0,2,16,MIN,0,11:04
2017-12-03,R,0,0,0,1,0,0,0,0,1,21,CHI,0,14:52
2017-12-01,R,0,0,0,0,0,0,0,0,0,21,STL,0,12:45
2017-11-30,R,1,0,1,1,0,0,1,0,1,19,WSH,0,11:55
2017-11-28,R,0,0,0,0,0,0,0,0,2,19,DET,0,11:41
2017-11-25,H,0,0,0,0,0,0,0,0,1,17,ANA,0,11:56
2017-11-24,R,0,0,0,1,0,0,0,0,1,19,ARI,0,12:48
2017-11-22,H,0,0,0,0,0,0,0,0,0,12,WPG,0,8:14
2017-11-19,R,0,0,0,-1,0,0,0,0,2,18,VGK,0,11:20
2017-11-18,H,0,1,1,1,0,0,0,0,1,15,FLA,0,10:29
2017-11-16,H,0,1,1,0,0,0,0,0,2,21,BOS,2,13:39
2017-11-11,R,0,0,0,0,0,0,0,0,0,16,NYR,0,11:01
2017-11-09,R,0,0,0,0,0,0,0,0,1,17,NJD,0,13:00
2017-11-07,R,0,0,0,0,0,0,0,0,0,18,NYI,0,12:13
2017-11-05,H,0,0,0,-1,0,0,0,0,1,18,DET,0,11:33
2017-11-03,H,0,0,0,1,0,0,0,0,3,24,NJD,0,14:22
2017-10-28,H,0,0,0,-1,0,0,0,0,4,15,WSH,0,8:24
2017-10-26,H,0,0,0,0,0,0,0,0,1,17,DAL,0,9:30
2017-10-21,R,0,0,0,0,0,0,0,0,0,16,PHI,0,12:02
2017-10-19,R,0,0,0,-1,0,0,0,0,1,15,CHI,0,11:35
2017-10-17,H,0,1,1,0,0,0,0,0,1,21,CAR,0,14:35
2017-10-14,H,0,0,0,0,0,0,0,0,4,21,OTT,0,15:01
2017-10-09,H,0,0,0,0,0,0,0,0,3,21,WPG,0,13:43
2017-10-07,R,0,0,0,-1,0,0,0,0,1,17,VAN,2,10:54
2017-10-04,H,0,0,0,0,0,0,0,0,2,22,CGY,0,14:29
