gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-14,H,0,0,0,0,0,0,0,0,4,24,COL,0,18:38
2025-03-12,H,0,0,0,0,0,0,0,0,0,23,VAN,0,17:23
2025-03-08,H,0,0,0,0,0,0,0,0,2,17,MTL,0,14:49
2025-03-06,R,0,0,0,-1,0,0,0,0,1,24,DAL,0,17:31
2025-03-04,R,0,2,2,1,0,0,0,0,3,21,PHI,0,16:22
2025-03-02,R,0,0,0,-2,0,0,0,0,1,19,CAR,0,17:51
2025-03-01,R,0,0,0,0,0,0,0,0,0,18,FLA,0,15:46
2025-02-27,R,0,0,0,0,0,0,0,0,2,20,TBL,0,15:06
2025-02-25,R,0,0,0,0,0,0,0,0,2,16,WSH,0,13:08
2025-02-23,H,0,1,1,0,0,0,0,0,1,19,SJS,2,15:46
2025-02-08,H,1,0,1,1,0,0,0,0,2,20,SEA,2,15:22
2025-02-06,H,0,0,0,-1,0,0,0,0,1,23,COL,2,17:14
2025-02-04,H,0,0,0,-1,0,0,0,0,1,24,TOR,0,16:29
2025-02-02,R,1,0,1,1,0,0,0,0,5,21,SEA,0,18:01
2025-02-01,H,0,0,0,-2,0,0,0,0,3,24,DET,0,17:37
2025-01-30,H,0,0,0,0,0,0,0,0,2,11,NYI,0,11:28
2025-01-29,R,0,0,0,-2,0,0,0,0,1,21,NJD,2,17:58
2025-01-27,H,0,0,0,-1,0,0,0,0,1,21,NJD,0,14:50
2025-01-24,R,0,0,0,0,0,0,0,0,2,19,NYI,0,14:20
2025-01-23,R,0,1,1,0,0,0,0,0,0,20,NYR,0,17:28
2025-01-21,H,0,0,0,0,0,0,0,0,0,23,DET,0,19:13
2025-01-18,R,0,0,0,0,0,0,0,0,1,22,NJD,0,16:54
2025-01-16,R,1,0,1,1,0,0,0,0,5,22,NYI,0,19:22
2025-01-14,R,0,1,1,1,0,0,0,0,2,26,CBJ,0,18:28
2025-01-13,H,1,0,1,0,1,1,0,0,7,21,FLA,0,17:08
2025-01-11,H,1,1,2,2,0,0,1,0,2,21,ANA,2,15:37
2025-01-09,H,1,0,1,-1,0,0,0,0,1,21,DAL,0,16:20
2025-01-07,H,0,0,0,0,0,0,0,0,4,18,TOR,0,12:36
2025-01-05,R,0,0,0,-1,0,0,0,0,2,19,TOR,0,13:25
2025-01-02,R,0,1,1,-2,0,0,0,0,0,21,VGK,0,16:06
2024-12-31,R,0,0,0,0,0,0,0,0,2,22,SJS,0,15:14
2024-12-29,R,0,1,1,-1,0,0,0,0,1,18,LAK,0,13:59
2024-12-28,R,1,0,1,1,0,0,1,0,1,17,ANA,0,12:22
2024-12-23,R,0,0,0,-1,0,0,0,0,3,19,PIT,0,13:02
2024-12-21,H,2,0,2,0,0,0,0,0,2,24,CBJ,2,18:51
2024-12-19,H,0,1,1,-3,0,0,0,0,0,19,LAK,0,11:43
2024-12-18,R,0,0,0,0,0,0,0,0,1,16,DET,0,14:15
2024-12-14,R,0,0,0,-1,0,0,0,0,0,19,MIN,0,15:01
2024-12-12,H,0,0,0,0,0,0,0,0,2,19,DET,0,15:21
2024-12-10,R,1,1,2,2,0,0,0,0,4,18,CBJ,0,14:31
2024-12-08,H,0,0,0,0,0,0,0,0,3,22,UTA,0,16:24
2024-12-07,R,0,0,0,1,0,0,0,0,0,21,BOS,0,12:49
2024-12-05,H,0,0,0,2,0,0,0,0,1,14,FLA,0,10:03
2024-11-30,R,0,1,1,0,0,0,0,0,0,17,STL,0,13:04
2024-11-29,H,0,0,0,0,0,0,0,0,0,15,NYR,0,12:27
2024-11-27,R,1,0,1,0,0,0,0,0,3,25,NSH,0,17:50
2024-11-25,H,1,1,2,2,0,0,0,0,3,19,VGK,0,17:08
2024-11-23,H,0,0,0,0,0,0,0,0,1,17,CHI,0,13:59
2024-11-14,R,0,0,0,1,0,0,0,0,0,20,OTT,0,13:44
2024-11-09,R,0,0,0,1,0,0,0,0,1,14,FLA,0,9:30
2024-11-07,R,0,0,0,0,0,0,0,0,0,23,TBL,2,15:18
2024-11-05,R,1,0,1,-1,0,0,0,0,1,18,CAR,0,13:34
2024-11-02,H,0,0,0,0,0,0,0,0,2,20,BOS,0,17:19
2024-10-31,H,0,0,0,0,0,0,0,0,1,16,STL,0,13:56
2024-10-29,R,0,1,1,1,0,0,0,0,0,15,BOS,2,12:30
2024-10-27,H,0,0,0,0,0,0,0,0,0,17,MTL,0,13:37
2024-10-26,H,0,1,1,-2,0,0,0,0,0,14,MIN,0,11:00
2024-10-23,R,0,0,0,-4,0,0,0,0,7,18,WSH,2,19:25
2024-10-22,H,0,0,0,-1,0,0,0,0,1,17,WSH,0,13:54
2024-10-19,H,0,0,0,-1,0,0,0,0,4,22,VAN,0,18:25
2024-10-17,R,0,0,0,-2,0,0,0,0,3,20,SEA,2,20:18
2024-10-15,R,0,2,2,0,0,0,0,0,2,21,EDM,0,16:31
2024-10-12,R,0,1,1,-2,0,0,0,0,4,23,CGY,0,18:48
2024-10-11,R,0,0,0,0,0,0,0,0,3,24,VAN,2,17:10
