gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2011-04-09,R,0,0,0,-1,0,0,0,0,0,16,CBJ,0,11:18
2011-04-08,H,0,0,0,0,0,0,0,0,1,17,PHI,0,12:03
2011-04-05,H,0,0,0,0,0,0,0,0,1,14,TBL,0,9:50
2011-04-03,R,0,0,0,-1,0,0,0,0,2,13,CAR,0,9:37
2011-04-02,R,0,0,0,0,0,0,0,0,1,16,WSH,0,8:38
2011-03-30,H,0,0,0,0,0,0,0,0,0,17,NYR,0,13:55
2011-03-29,R,1,0,1,0,0,0,0,0,3,14,TOR,0,10:50
2011-03-26,H,0,0,0,0,0,0,0,0,2,13,NJD,0,11:18
2011-03-25,H,0,0,0,-1,0,0,0,0,0,16,FLA,0,11:14
2011-03-22,R,0,0,0,0,0,0,0,0,1,12,MTL,0,9:17
2011-03-20,H,0,0,0,-1,0,0,0,0,1,16,NSH,0,10:41
2011-03-19,H,2,0,2,1,0,0,1,0,2,16,ATL,0,13:33
2011-03-15,H,0,0,0,-1,0,0,0,0,1,8,CAR,2,4:32
2011-03-13,H,0,0,0,-1,0,0,0,0,2,13,OTT,0,11:21
2011-03-12,R,0,1,1,0,0,0,0,0,1,19,TOR,0,11:05
2011-03-10,R,0,0,0,-1,0,0,0,0,0,20,BOS,0,13:32
2011-03-08,R,1,0,1,0,0,0,0,0,2,17,PIT,0,12:42
2011-03-06,R,1,0,1,0,0,0,0,0,4,14,MIN,0,11:31
2011-03-05,R,0,0,0,0,0,0,0,0,1,14,PHI,0,9:24
2011-03-01,R,0,0,0,0,0,0,0,0,2,17,NYR,0,13:42
2011-02-26,H,0,1,1,0,0,0,0,0,0,18,DET,0,13:12
2011-02-25,H,0,0,0,1,0,0,0,0,1,16,OTT,2,10:25
2011-02-23,H,0,0,0,0,0,0,0,0,1,17,ATL,0,13:44
2011-02-20,H,0,0,0,0,0,0,0,0,0,17,WSH,0,12:08
2011-02-16,H,0,0,0,0,0,0,0,0,0,10,TOR,0,9:43
2011-02-15,R,0,0,0,0,0,0,0,0,0,17,MTL,0,10:59
2011-02-13,H,0,0,0,-2,0,0,0,0,0,16,NYI,0,9:57
2011-02-10,R,0,0,0,0,0,0,0,0,2,22,FLA,0,16:54
2011-02-08,R,0,0,0,0,0,0,0,0,1,23,TBL,0,16:17
2011-02-05,H,0,1,1,1,0,0,0,0,3,21,TOR,0,15:35
2011-02-04,R,0,2,2,1,0,0,0,0,0,20,PIT,0,12:56
2011-01-25,R,0,0,0,0,0,0,0,0,0,17,OTT,0,14:49
2011-01-23,R,0,1,1,0,0,0,0,0,1,16,NYI,0,11:36
2011-01-21,H,0,0,0,0,0,0,0,0,0,19,NYI,0,16:05
2011-01-20,R,0,0,0,0,0,0,0,0,0,18,BOS,0,15:13
2011-01-18,H,0,0,0,0,0,0,0,0,0,12,MTL,0,9:39
2011-01-15,R,0,0,0,0,0,0,0,0,0,13,NYI,4,7:36
2011-01-13,H,0,0,0,1,0,0,0,0,2,20,CAR,0,12:04
2011-01-11,H,0,0,0,-1,0,0,0,0,1,13,PHI,0,8:15
2011-01-08,R,0,0,0,0,0,0,0,0,1,24,PHX,0,16:30
2011-01-06,R,0,1,1,1,0,0,0,0,1,30,SJS,0,20:05
2011-01-04,R,0,0,0,-1,0,0,0,0,1,20,COL,0,14:34
2011-01-01,H,0,0,0,-2,0,0,0,0,1,20,BOS,0,13:48
2010-12-28,R,0,0,0,2,0,0,0,0,1,20,EDM,0,15:49
2010-12-27,R,0,0,0,-1,0,0,0,0,1,16,CGY,0,11:21
2010-12-23,H,0,0,0,0,0,0,0,0,3,23,FLA,0,18:14
2010-12-21,H,0,1,1,1,0,0,0,0,0,20,ANA,0,14:12
2010-12-18,R,0,0,0,1,0,0,0,0,0,19,TBL,0,12:53
2010-12-17,R,0,0,0,-1,0,0,0,0,1,17,FLA,4,10:18
2010-12-15,H,0,0,0,-1,0,0,0,0,4,14,BOS,0,11:38
2010-11-20,H,0,0,0,0,0,0,0,0,1,15,TBL,0,10:54
2010-11-19,H,0,0,0,-1,0,0,0,0,0,20,LAK,0,13:22
2010-11-17,R,0,1,1,1,0,0,0,0,0,20,WSH,0,15:01
2010-11-15,H,0,1,1,0,0,0,0,0,0,19,VAN,2,14:02
2010-11-13,H,0,0,0,-1,0,0,0,0,2,18,WSH,0,16:01
2010-11-11,R,0,1,1,1,0,0,0,0,4,20,NYR,2,16:55
2010-11-10,R,0,1,1,1,0,0,0,0,1,20,NJD,2,15:12
2010-11-06,R,0,0,0,0,0,0,0,0,3,23,TOR,0,17:50
2010-11-05,H,0,0,0,2,0,0,0,0,0,19,MTL,0,15:56
2010-11-03,H,0,0,0,-2,0,0,0,0,2,19,BOS,0,13:27
2010-10-30,R,0,0,0,0,0,0,0,0,2,20,DAL,0,13:33
2010-10-29,R,0,0,0,0,0,0,0,0,0,17,ATL,2,12:34
2010-10-23,R,0,2,2,2,0,0,0,0,1,20,NJD,0,12:12
2010-10-22,H,0,0,0,-1,0,0,0,0,2,16,OTT,0,11:10
2010-10-20,R,0,0,0,1,0,0,0,0,3,17,ATL,0,10:56
2010-10-16,R,0,0,0,-1,0,0,0,0,0,16,CHI,2,13:00
2010-10-15,H,0,0,0,0,0,0,0,0,1,19,MTL,0,13:40
2010-10-13,H,0,0,0,0,0,0,0,0,1,17,NJD,0,13:18
2010-10-11,H,0,0,0,-3,0,0,0,0,0,19,CHI,0,13:09
2010-10-09,H,0,0,0,-1,0,0,0,0,2,17,NYR,0,12:44
2010-10-08,R,0,0,0,0,0,0,0,0,2,18,OTT,0,14:25
