gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-15,R,0,0,0,-1,0,0,0,0,2,20,PIT,0,16:20
2025-03-13,H,0,0,0,-2,0,0,0,0,1,19,EDM,0,15:32
2025-03-11,H,0,1,1,2,0,0,0,0,2,22,CBJ,0,14:15
2025-03-09,R,0,1,1,0,0,0,0,0,5,27,PHI,2,16:12
2025-03-07,H,0,0,0,-1,0,0,0,0,2,19,WPG,0,15:57
2025-03-04,R,0,0,0,0,0,0,0,0,5,22,DAL,2,15:18
2025-03-02,R,0,0,0,0,0,0,0,0,1,14,VGK,0,12:03
2025-03-01,R,0,0,0,0,0,0,0,0,1,19,UTA,0,12:34
2025-02-26,R,0,0,0,0,0,0,0,0,1,21,COL,2,15:51
2025-02-23,R,1,0,1,1,1,1,0,0,4,20,NSH,0,14:25
2025-02-22,H,0,0,0,-1,0,0,0,0,1,23,DAL,0,18:09
2025-02-08,R,0,0,0,0,0,0,0,0,1,19,MTL,0,15:26
2025-02-06,H,0,1,1,0,0,0,0,0,1,16,VGK,0,11:43
2025-02-04,R,0,0,0,0,0,0,0,0,1,20,PIT,0,15:22
2025-02-02,R,0,0,0,-2,0,0,0,0,2,17,BUF,17,13:02
2025-01-29,H,0,0,0,1,0,0,0,0,3,20,PHI,4,13:29
2025-01-27,R,0,0,0,-1,0,0,0,0,1,24,PHI,0,16:45
2025-01-25,R,0,1,1,2,0,0,0,0,4,24,MTL,0,18:19
2025-01-22,H,1,0,1,-1,1,1,0,0,5,22,BOS,0,18:38
2025-01-19,H,0,0,0,0,0,0,0,0,1,20,OTT,2,16:23
2025-01-18,H,0,0,0,-1,0,0,0,0,1,18,PHI,0,17:43
2025-01-11,H,1,0,1,1,1,1,1,1,2,25,TBL,0,17:42
2025-01-09,R,0,0,0,0,0,0,0,0,1,24,NYR,0,19:05
2025-01-06,R,0,0,0,1,0,0,0,0,2,23,SEA,0,17:55
2025-01-04,R,0,0,0,-1,0,0,0,0,5,24,SJS,0,17:36
2025-01-01,R,0,0,0,-2,0,0,0,0,0,20,LAK,0,18:00
2024-12-31,R,0,1,1,0,0,0,0,0,1,22,ANA,0,15:57
2024-12-28,R,0,0,0,-2,0,0,0,0,0,21,CAR,0,13:40
2024-12-27,H,0,1,1,1,0,0,0,0,4,21,CAR,0,15:39
2024-12-23,H,1,0,1,1,0,0,0,0,4,20,NYR,2,14:54
2024-12-21,H,1,0,1,2,0,0,1,0,4,23,PIT,0,17:41
2024-12-19,R,0,0,0,-1,0,0,0,0,3,23,CBJ,0,16:23
2024-12-17,R,1,0,1,0,1,1,1,0,2,20,STL,2,13:04
2024-12-14,H,0,0,0,0,0,0,0,0,2,19,CHI,2,16:58
2024-12-12,H,0,0,0,0,0,0,0,0,4,20,LAK,0,16:40
2024-12-10,H,0,0,0,0,0,0,0,0,3,23,TOR,0,19:10
2024-12-08,H,0,0,0,-1,0,0,0,0,1,19,COL,2,19:11
2024-12-06,H,0,0,0,1,0,0,0,0,9,20,SEA,0,13:57
2024-12-02,R,0,0,0,0,0,0,0,0,1,21,NYR,0,15:31
2024-11-30,H,2,0,2,-1,2,2,0,0,3,21,WSH,0,17:52
2024-11-29,R,1,0,1,0,0,0,0,0,2,24,DET,0,18:40
2024-11-27,H,0,0,0,-1,0,0,0,0,3,20,STL,0,16:24
2024-11-25,H,0,1,1,1,0,0,0,0,4,23,NSH,0,16:05
2024-11-23,R,0,0,0,0,0,0,0,0,2,22,WSH,2,17:09
2024-11-21,H,1,1,2,-1,1,1,0,0,2,23,CAR,0,18:19
2024-11-16,R,0,0,0,0,0,0,0,0,0,26,TBL,0,18:30
2024-11-14,R,2,0,2,0,1,1,0,0,3,24,FLA,2,15:48
2024-11-12,R,0,0,0,1,0,0,0,0,1,22,FLA,4,17:14
2024-11-10,H,0,0,0,0,0,0,0,0,2,18,SJS,0,16:26
2024-11-09,R,1,0,1,1,0,0,0,0,7,20,NYI,0,16:11
2024-11-07,H,0,0,0,0,0,0,0,0,0,22,MTL,0,17:10
2024-11-04,R,1,0,1,1,0,0,1,0,1,18,EDM,0,12:14
2024-11-01,R,0,0,0,-1,0,0,0,0,1,22,CGY,0,15:02
2024-10-30,R,0,1,1,0,0,0,0,0,0,20,VAN,0,13:46
2024-10-27,H,2,0,2,1,1,1,1,0,4,21,ANA,0,16:51
2024-10-25,H,0,0,0,1,0,0,0,0,1,20,NYI,0,14:09
2024-10-24,R,0,0,0,-3,0,0,0,0,1,18,DET,0,15:22
2024-10-22,H,1,0,1,-3,1,1,0,0,3,20,TBL,0,14:10
2024-10-19,H,0,2,2,1,0,0,0,0,0,18,WSH,5,12:18
2024-10-17,R,0,0,0,0,0,0,0,0,6,19,OTT,0,15:08
2024-10-15,R,0,0,0,-2,0,0,0,0,0,21,CAR,0,15:08
2024-10-14,H,1,0,1,1,0,0,0,0,1,18,UTA,0,14:56
2024-10-12,R,0,3,3,2,0,0,0,0,1,19,WSH,0,13:30
2024-10-10,H,0,0,0,-1,0,0,0,0,0,21,TOR,0,12:27
2024-10-05,H,0,1,1,1,0,0,0,0,2,18,BUF,0,11:48
2024-10-04,R,1,0,1,0,0,0,0,0,1,20,BUF,0,13:11
