gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-14,H,0,0,0,-1,0,0,0,0,4,21,EDM,2,15:34
2025-03-11,R,0,0,0,-1,0,0,0,0,1,13,LAK,0,10:21
2025-03-09,R,0,0,0,-1,0,0,0,0,0,14,ANA,0,10:10
2025-03-08,R,0,0,0,0,0,0,0,0,1,12,SJS,0,8:42
2025-03-01,H,0,0,0,0,0,0,0,0,2,13,NSH,0,9:39
2025-02-25,H,0,0,0,-2,0,0,0,0,1,15,NYR,0,13:07
2025-02-23,H,1,0,1,0,0,0,0,0,1,14,DAL,0,9:51
2025-02-08,R,0,0,0,0,0,0,0,0,2,14,MIN,0,9:56
2025-02-07,R,0,0,0,0,0,0,0,0,1,13,WPG,0,8:18
2025-02-04,H,0,0,0,-1,0,0,0,0,2,10,VGK,0,7:59
2025-02-02,R,0,0,0,1,0,0,0,0,0,13,FLA,0,10:06
2025-02-01,R,0,0,0,0,0,0,0,0,2,12,TBL,0,6:52
2025-01-25,H,0,0,0,0,0,0,0,0,0,12,CAR,0,6:56
2025-01-24,H,0,0,0,0,0,0,0,0,1,16,PHI,0,9:13
2025-01-20,H,0,0,0,0,0,0,0,0,0,10,CBJ,2,9:21
2025-01-18,H,0,0,0,-1,0,0,0,0,0,16,SJS,0,12:06
2025-01-16,H,0,0,0,0,0,0,0,0,0,7,PHI,0,5:14
2025-01-14,H,0,0,0,0,0,0,0,0,0,20,OTT,0,12:04
2025-01-11,R,0,0,0,0,0,0,0,0,0,10,UTA,0,7:59
2025-01-09,R,0,0,0,0,0,0,0,0,1,12,VGK,0,9:22
2025-01-05,R,0,0,0,-2,0,0,0,0,0,17,BOS,0,10:53
2025-01-02,H,0,0,0,0,0,0,0,0,1,14,TOR,0,8:09
2024-12-31,R,0,0,0,0,0,0,0,0,0,13,TOR,0,8:15
2024-12-17,R,0,0,0,-1,0,0,0,0,1,17,CAR,0,13:29
2024-12-15,R,0,1,1,2,0,0,0,0,1,15,CHI,0,12:15
2024-12-12,H,0,0,0,-1,0,0,0,0,1,17,CHI,0,14:26
2024-12-10,H,0,0,0,0,0,0,0,0,0,16,LAK,0,12:13
2024-12-08,R,0,1,1,1,0,0,0,0,0,15,OTT,0,10:53
2024-12-05,H,0,0,0,-1,0,0,0,0,0,12,SEA,0,12:01
2024-11-29,R,0,0,0,-1,0,0,0,0,0,13,WSH,2,8:24
2024-11-27,H,0,0,0,-1,0,0,0,0,0,17,BOS,0,12:31
2024-11-25,H,0,0,0,-1,0,0,0,0,0,14,DET,0,10:13
2024-11-23,H,0,0,0,0,0,0,0,0,0,17,STL,0,15:09
2024-11-21,R,0,0,0,0,0,0,0,0,0,20,DET,2,12:43
2024-11-19,R,1,0,1,1,0,0,0,0,3,18,CGY,0,14:06
2024-11-16,R,1,0,1,0,0,0,0,0,1,15,SEA,0,12:37
2024-11-14,R,1,0,1,1,0,0,1,0,6,19,VAN,0,15:25
2024-11-12,R,0,0,0,0,0,0,0,0,0,18,EDM,0,15:17
2024-11-09,H,0,1,1,0,0,0,0,0,4,21,NJD,2,15:19
2024-11-07,R,0,0,0,0,0,0,0,0,3,17,OTT,0,14:05
2024-11-05,H,0,0,0,-1,0,0,0,0,2,20,PIT,0,14:29
2024-11-03,R,0,1,1,1,0,0,0,0,4,17,NYR,0,12:08
2024-11-01,R,0,0,0,-1,0,0,0,0,1,14,BUF,0,10:31
2024-10-29,H,0,0,0,0,0,0,0,0,1,13,ANA,4,10:16
2024-10-26,H,0,0,0,0,0,0,0,0,0,13,FLA,0,10:37
