gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-15,H,0,0,0,-1,0,0,0,0,0,12,WSH,5,7:50
2025-02-22,H,0,0,0,-1,0,0,0,0,1,25,MTL,0,14:22
2025-02-08,R,0,0,0,0,0,0,0,0,1,26,FLA,0,16:51
2025-02-06,R,0,0,0,-1,0,0,0,0,0,21,TBL,0,14:02
2025-02-04,R,0,0,0,-1,0,0,0,0,1,17,TBL,0,9:43
2025-02-03,R,0,0,0,1,0,0,0,0,1,14,NSH,2,7:56
2025-02-01,H,0,0,0,0,0,0,0,0,0,13,MIN,4,9:37
2025-01-30,H,0,0,0,0,0,0,0,0,0,8,WSH,0,4:52
2025-01-26,H,0,0,0,0,0,0,0,0,0,12,UTA,0,8:45
2025-01-25,H,0,0,0,0,0,0,0,0,0,19,TOR,0,15:38
2025-01-23,R,0,0,0,0,0,0,0,0,0,10,BOS,0,5:51
2025-01-21,R,0,0,0,-1,0,0,0,0,0,24,NYR,0,12:35
2025-01-19,R,1,0,1,1,0,0,0,0,1,12,NJD,0,7:14
2025-01-18,H,0,0,0,0,0,0,0,0,0,14,BOS,7,6:40
2025-01-16,H,0,0,0,0,0,0,0,0,1,12,WSH,0,7:51
2025-01-14,R,0,0,0,0,0,0,0,0,0,12,NYI,0,7:48
2025-01-12,H,0,0,0,-1,0,0,0,0,1,12,DAL,0,7:06
2025-01-11,R,0,0,0,0,0,0,0,0,0,18,PIT,2,9:07
2025-01-09,H,0,0,0,-1,0,0,0,0,2,19,BUF,2,10:03
2025-01-07,R,0,0,0,-1,0,0,0,0,2,11,DET,0,7:21
2025-01-03,R,0,0,0,0,0,0,0,0,1,24,STL,0,12:17
2025-01-02,R,0,0,0,-1,0,0,0,0,0,12,DAL,2,6:22
2024-12-29,R,0,0,0,-1,0,0,0,0,2,12,MIN,0,7:56
2024-12-28,R,0,0,0,0,0,0,0,0,0,11,WPG,0,7:47
2024-12-22,R,0,0,0,0,0,0,0,0,0,12,EDM,0,6:54
2024-12-21,R,0,0,0,0,0,0,0,0,1,12,VAN,0,8:19
2024-12-19,R,0,0,0,0,0,0,0,0,0,18,CGY,2,11:18
2024-12-17,R,0,1,1,1,0,0,0,0,0,18,SEA,0,8:50
2024-12-14,H,0,0,0,-1,0,0,0,0,0,14,PIT,0,9:50
2024-12-13,R,0,0,0,0,0,0,0,0,0,17,CAR,0,11:12
2024-12-11,H,0,1,1,1,0,0,0,0,0,11,ANA,0,5:41
2024-12-08,H,0,0,0,-1,0,0,0,0,0,12,NYI,0,8:21
2024-12-07,H,0,0,0,-1,0,0,0,0,0,17,NSH,5,10:20
2024-12-05,H,0,0,0,0,0,0,0,0,1,11,DET,0,6:56
2024-12-01,R,0,0,0,0,0,0,0,0,0,12,ANA,0,6:28
2024-11-30,R,0,0,0,0,0,0,0,0,1,15,LAK,0,10:07
2024-11-27,R,0,0,0,0,0,0,0,0,0,14,SJS,0,7:44
2024-11-25,H,0,0,0,0,0,0,0,0,0,19,CGY,0,9:05
2024-11-09,R,0,0,0,1,0,0,0,0,0,14,BOS,0,10:07
2024-11-07,H,0,0,0,-1,0,0,0,0,1,11,NYI,0,6:33
2024-11-05,R,0,0,0,0,0,0,0,0,1,15,BUF,0,10:03
2024-11-02,H,0,0,0,0,0,0,0,0,0,14,SEA,0,10:07
2024-11-01,R,0,0,0,0,0,0,0,0,1,18,NYR,0,10:34
2024-10-29,H,0,1,1,1,0,0,0,0,0,26,STL,0,15:03
