,gameId,homeRoadFlag,gameDate
0,2024020994,R,2025-03-06
1,2024020951,R,2025-03-01
2,2024020923,R,2025-02-25
3,2024020843,R,2025-02-02
4,2024020791,R,2025-01-26
5,2024020700,R,2025-01-14
6,2024020611,H,2025-01-02
7,2024020584,R,2024-12-29
8,2024020517,H,2024-12-19
9,2024020470,H,2024-12-12
10,2024020451,R,2024-12-10
11,2024020417,H,2024-12-05
12,2024020404,H,2024-12-03
13,2024020380,R,2024-11-30
14,2024020350,R,2024-11-27
15,2024020319,H,2024-11-23
16,2024020250,R,2024-11-12
17,2024020224,R,2024-11-09
18,2024020190,H,2024-11-03
19,2024020173,H,2024-11-01
20,2024020147,R,2024-10-28
21,2024020114,H,2024-10-24
22,2024020087,R,2024-10-19
23,2024020040,R,2024-10-13
24,2024020009,R,2024-10-09
