,gameId,homeRoadFlag,gameDate
0,2024021039,H,2025-03-12
1,2024021014,R,2025-03-09
2,2024020993,R,2025-03-06
3,2024020982,H,2025-03-04
4,2024020960,H,2025-03-01
5,2024020926,R,2025-02-25
6,2024020896,R,2025-02-22
7,2024020887,R,2025-02-08
8,2024020869,H,2025-02-06
9,2024020857,H,2025-02-04
10,2024020843,H,2025-02-02
11,2024020821,H,2025-01-30
12,2024020797,R,2025-01-27
13,2024020778,H,2025-01-25
14,2024020770,H,2025-01-23
15,2024020742,H,2025-01-20
16,2024020736,H,2025-01-18
17,2024020716,R,2025-01-16
18,2024020696,R,2025-01-14
19,2024020684,R,2025-01-12
20,2024020670,R,2025-01-11
21,2024020660,R,2025-01-09
22,2024020543,R,2024-12-22
23,2024020516,R,2024-12-19
24,2024020505,H,2024-12-17
25,2024020456,H,2024-12-10
26,2024020416,R,2024-12-05
27,2024020401,R,2024-12-03
28,2024020387,H,2024-11-30
29,2024020360,H,2024-11-27
30,2024020343,R,2024-11-25
31,2024020320,R,2024-11-23
32,2024020304,H,2024-11-20
33,2024020273,H,2024-11-16
34,2024020266,H,2024-11-14
35,2024020251,H,2024-11-12
36,2024020223,H,2024-11-08
37,2024020187,R,2024-11-03
38,2024020161,R,2024-10-31
39,2024020149,R,2024-10-29
40,2024020135,H,2024-10-26
41,2024020116,H,2024-10-24
42,2024020087,H,2024-10-19
43,2024020053,R,2024-10-15
44,2024020033,R,2024-10-12
