,gameId,homeRoadFlag,gameDate
0,2009021221,R,2010-04-10
1,2009021110,R,2010-03-27
2,2009021069,R,2010-03-21
3,2009021040,R,2010-03-17
4,2009021024,R,2010-03-14
5,2009020967,R,2010-03-07
6,2009020809,H,2010-01-30
7,2009020801,R,2010-01-29
8,2009020736,R,2010-01-19
9,2009020705,R,2010-01-15
10,2009020693,H,2010-01-14
11,2009020657,R,2010-01-08
12,2009020596,R,2009-12-30
13,2009020573,R,2009-12-27
14,2009020512,R,2009-12-18
15,2009020497,H,2009-12-16
16,2009020481,H,2009-12-14
17,2009020466,H,2009-12-12
18,2009020452,R,2009-12-10
19,2009020443,H,2009-12-09
20,2009020430,H,2009-12-07
21,2009020416,R,2009-12-05
22,2009020329,H,2009-11-23
23,2009020314,H,2009-11-21
24,2009020291,R,2009-11-17
25,2009020268,H,2009-11-14
26,2009020267,R,2009-11-13
27,2009020184,R,2009-10-31
28,2009020066,R,2009-10-12
29,2009020050,H,2009-10-10
30,2009020015,R,2009-10-03
31,2009020002,H,2009-10-01
