,gameId,homeRoadFlag,gameDate
0,2024021030,R,2025-03-11
1,2024021007,H,2025-03-08
2,2024020996,H,2025-03-06
3,2024020947,H,2025-02-28
4,2024020931,H,2025-02-26
5,2024020910,R,2025-02-23
6,2024020874,R,2025-02-07
7,2024020868,R,2025-02-06
8,2024020855,R,2025-02-04
9,2024020836,H,2025-02-02
10,2024020824,H,2025-01-31
11,2024020803,R,2025-01-28
12,2024020789,R,2025-01-26
13,2024020759,H,2025-01-22
14,2024020741,H,2025-01-20
15,2024020718,H,2025-01-16
16,2024020703,H,2025-01-14
17,2024020678,R,2025-01-11
18,2024020662,R,2025-01-09
19,2024020639,H,2025-01-06
20,2024020626,H,2025-01-04
21,2024020610,H,2025-01-02
22,2024020597,H,2024-12-31
23,2024020564,R,2024-12-27
24,2024020543,H,2024-12-22
25,2024020520,R,2024-12-19
26,2024020496,R,2024-12-16
27,2024020484,H,2024-12-14
28,2024020429,R,2024-12-07
29,2024020413,R,2024-12-05
30,2024020400,R,2024-12-03
31,2024020387,R,2024-11-30
32,2024020361,H,2024-11-27
33,2024020331,H,2024-11-23
34,2024020303,R,2024-11-20
35,2024020293,H,2024-11-18
36,2024020279,R,2024-11-16
37,2024020261,R,2024-11-14
38,2024020236,R,2024-11-10
39,2024020184,H,2024-11-02
40,2024020167,H,2024-10-31
41,2024020145,R,2024-10-28
42,2024020117,R,2024-10-24
43,2024020105,R,2024-10-22
44,2024020073,R,2024-10-18
45,2024020054,R,2024-10-15
46,2024020019,H,2024-10-10
