,gameId,homeRoadFlag,gameDate
0,2009021187,R,2010-04-06
1,2009021153,R,2010-04-01
2,2009021116,H,2010-03-27
3,2009021100,H,2010-03-25
4,2009021084,R,2010-03-23
5,2009021070,H,2010-03-21
6,2009021057,R,2010-03-20
7,2009021029,H,2010-03-16
8,2009020987,R,2010-03-10
9,2009020968,R,2010-03-07
10,2009020944,H,2010-03-04
11,2009020892,H,2010-02-11
12,2009020878,H,2010-02-09
13,2009020852,R,2010-02-05
14,2009020761,R,2010-01-23
15,2009020550,H,2009-12-23
16,2009020513,R,2009-12-18
17,2009020467,R,2009-12-12
18,2009020432,R,2009-12-07
19,2009020413,H,2009-12-05
20,2009020360,H,2009-11-27
21,2009020351,R,2009-11-25
22,2009020334,R,2009-11-23
23,2009020318,H,2009-11-21
24,2009020299,H,2009-11-19
25,2009020290,R,2009-11-17
26,2009020263,H,2009-11-13
27,2009020250,H,2009-11-11
