,gameId,homeRoadFlag,gameDate
0,2012020687,R,2013-04-23
1,2012020659,H,2013-04-19
2,2012020642,H,2013-04-17
3,2012020593,H,2013-04-10
4,2012020568,R,2013-04-06
5,2012020558,R,2013-04-05
6,2012020529,R,2013-04-01
7,2012020505,H,2013-03-29
8,2012020486,R,2013-03-26
9,2012020470,H,2013-03-24
10,2012020453,R,2013-03-22
11,2012020449,R,2013-03-21
12,2012020403,H,2013-03-15
13,2012020390,H,2013-03-13
14,2012020364,R,2013-03-09
15,2012020354,R,2013-03-08
16,2012020337,H,2013-03-06
17,2012020134,R,2013-02-05
18,2012020116,H,2013-02-02
19,2012020098,H,2013-01-31
20,2012020063,H,2013-01-26
21,2012020038,R,2013-01-23
22,2012020026,H,2013-01-21
23,2012020016,H,2013-01-20
