,gameId,homeRoadFlag,gameDate
0,2024021052,H,2025-03-14
1,2024021037,H,2025-03-12
2,2024021008,H,2025-03-08
3,2024020977,R,2025-03-04
4,2024020963,R,2025-03-02
5,2024020936,R,2025-02-27
6,2024020914,H,2025-02-23
7,2024020887,H,2025-02-08
8,2024020868,H,2025-02-06
9,2024020853,H,2025-02-04
10,2024020834,H,2025-02-01
11,2024020818,H,2025-01-30
12,2024020804,H,2025-01-28
13,2024020784,R,2025-01-25
14,2024020767,H,2025-01-23
15,2024020730,R,2025-01-18
16,2024020713,R,2025-01-16
17,2024020690,R,2025-01-13
18,2024020681,H,2025-01-11
19,2024020648,R,2025-01-07
20,2024020627,H,2025-01-04
21,2024020600,H,2024-12-31
22,2024020576,R,2024-12-28
23,2024020529,H,2024-12-21
24,2024020504,H,2024-12-17
25,2024020485,H,2024-12-14
26,2024020442,R,2024-12-08
27,2024020368,R,2024-11-29
28,2024020340,R,2024-11-25
29,2024020314,H,2024-11-21
30,2024020299,H,2024-11-19
31,2024020269,H,2024-11-15
32,2024020242,H,2024-11-11
33,2024020208,R,2024-11-07
34,2024020196,R,2024-11-05
35,2024020158,R,2024-10-30
36,2024020129,H,2024-10-26
37,2024020102,H,2024-10-22
38,2024020055,H,2024-10-15
39,2024020035,H,2024-10-12
