,gameId,homeRoadFlag,gameDate
0,2022021271,H,2023-04-08
1,2022021238,R,2023-04-04
2,2022021214,H,2023-04-01
3,2022021198,H,2023-03-30
4,2022021173,R,2023-03-27
5,2022021098,H,2023-03-18
6,2022021063,H,2023-03-13
7,2022020978,R,2023-03-02
8,2022020964,R,2023-02-28
9,2022020953,H,2023-02-26
10,2022020905,R,2023-02-20
11,2022020828,R,2023-02-10
12,2022020816,R,2023-02-07
13,2022020786,H,2023-01-27
14,2022020770,H,2023-01-25
15,2022020728,H,2023-01-19
16,2022020711,R,2023-01-17
17,2022020687,R,2023-01-14
18,2022020665,R,2023-01-12
19,2022020646,R,2023-01-09
20,2022020632,R,2023-01-07
21,2022020615,R,2023-01-05
22,2022020606,R,2023-01-03
23,2022020594,H,2023-01-01
24,2022020577,H,2022-12-30
25,2022020530,R,2022-12-22
26,2022020515,H,2022-12-20
27,2022020459,R,2022-12-13
28,2022020444,R,2022-12-11
29,2022020411,H,2022-12-06
30,2022020360,R,2022-11-29
31,2022020343,R,2022-11-27
32,2022020316,H,2022-11-23
33,2022020286,H,2022-11-19
34,2022020271,H,2022-11-17
35,2022020243,H,2022-11-13
36,2022020224,H,2022-11-11
37,2022020205,H,2022-11-08
38,2022020183,R,2022-11-05
39,2022020167,R,2022-11-03
40,2022020138,H,2022-10-29
41,2022020118,H,2022-10-27
42,2022020105,H,2022-10-25
43,2022020087,R,2022-10-23
44,2022020073,R,2022-10-21
45,2022020058,H,2022-10-19
46,2022020037,H,2022-10-15
47,2022020020,R,2022-10-13
