,gameId,homeRoadFlag,gameDate
0,2024021018,R,2025-03-09
1,2024020957,R,2025-03-01
2,2024020932,H,2025-02-26
3,2024020888,H,2025-02-08
4,2024020875,H,2025-02-07
5,2024020815,R,2025-01-30
6,2024020748,H,2025-01-20
7,2024020681,R,2025-01-11
8,2024020585,H,2024-12-29
9,2024020541,R,2024-12-22
10,2024020461,R,2024-12-12
11,2024020409,H,2024-12-04
12,2024020382,H,2024-11-30
13,2024020370,R,2024-11-29
14,2024020359,H,2024-11-27
15,2024020344,R,2024-11-25
16,2024020320,H,2024-11-23
17,2024020305,H,2024-11-20
18,2024020282,H,2024-11-16
19,2024020255,R,2024-11-13
20,2024020234,H,2024-11-09
21,2024020200,R,2024-11-05
22,2024020154,R,2024-10-29
23,2024020117,H,2024-10-24
24,2024020107,R,2024-10-22
25,2024020090,R,2024-10-20
26,2024020061,R,2024-10-17
27,2024020058,R,2024-10-16
