,gameId,homeRoadFlag,gameDate
0,2012020677,R,2013-04-22
1,2012020654,R,2013-04-20
2,2012020600,R,2013-04-11
3,2012020534,H,2013-04-02
4,2012020507,H,2013-03-30
5,2012020494,H,2013-03-28
6,2012020480,H,2013-03-26
7,2012020452,R,2013-03-22
8,2012020418,H,2013-03-17
9,2012020369,H,2013-03-10
10,2012020342,R,2013-03-07
11,2012020306,R,2013-03-02
12,2012020280,R,2013-02-26
13,2012020234,H,2013-02-20
14,2012020170,H,2013-02-10
15,2012020119,R,2013-02-03
16,2012020095,R,2013-01-31
17,2012020083,H,2013-01-29
18,2012020055,R,2013-01-25
19,2012020015,R,2013-01-20
