,gameId,homeRoadFlag,gameDate
0,2024021058,R,2025-03-15
1,2024021029,R,2025-03-11
2,2024021005,H,2025-03-08
3,2024020989,H,2025-03-06
4,2024020969,R,2025-03-03
5,2024020950,R,2025-03-01
6,2024020936,H,2025-02-27
7,2024020921,H,2025-02-25
8,2024020909,H,2025-02-23
9,2024020891,R,2025-02-09
10,2024020877,R,2025-02-08
11,2024020862,H,2025-02-06
12,2024020847,H,2025-02-04
13,2024020829,H,2025-02-01
14,2024020815,H,2025-01-30
15,2024020781,R,2025-01-25
16,2024020749,R,2025-01-21
17,2024020727,H,2025-01-18
18,2024020709,H,2025-01-16
19,2024020692,R,2025-01-14
20,2024020674,R,2025-01-11
21,2024020655,H,2025-01-09
22,2024020029,H,2025-01-07
23,2024020629,R,2025-01-04
24,2024020614,R,2025-01-02
25,2024020572,H,2024-12-28
26,2024020540,H,2024-12-22
27,2024020512,H,2024-12-19
28,2024020498,H,2024-12-17
29,2024020470,R,2024-12-12
30,2024020453,R,2024-12-10
31,2024020437,R,2024-12-08
32,2024020413,H,2024-12-05
33,2024020378,H,2024-11-30
34,2024020351,H,2024-11-27
35,2024020334,H,2024-11-25
36,2024020325,H,2024-11-23
37,2024020295,R,2024-11-19
38,2024020276,H,2024-11-16
39,2024020259,H,2024-11-14
40,2024020210,H,2024-11-07
41,2024020199,R,2024-11-05
42,2024020172,R,2024-11-01
43,2024020157,R,2024-10-30
44,2024020141,H,2024-10-28
45,2024020127,H,2024-10-26
46,2024020112,H,2024-10-24
47,2024020091,R,2024-10-21
48,2024020075,R,2024-10-19
49,2024020064,H,2024-10-17
50,2024020048,H,2024-10-15
51,2024020020,R,2024-10-11
