,gameId,homeRoadFlag,gameDate
0,2022021280,H,2023-04-10
1,2022021201,R,2023-03-31
2,2022021141,H,2023-03-23
3,2022021129,R,2023-03-21
4,2022021095,H,2023-03-18
5,2022021038,R,2023-03-11
6,2022020989,R,2023-03-04
7,2022020534,R,2023-02-27
8,2022020875,R,2023-02-16
9,2022020780,R,2023-01-27
10,2022020710,R,2023-01-17
11,2022020696,R,2023-01-16
12,2022020630,R,2023-01-07
13,2022020584,H,2022-12-31
14,2022020563,R,2022-12-29
15,2022020560,R,2022-12-28
16,2022020467,R,2022-12-14
17,2022020092,H,2022-10-24
