,gameId,homeRoadFlag,gameDate
0,2024021056,H,2025-03-15
1,2024021044,H,2025-03-13
2,2024021028,H,2025-03-11
3,2024021015,R,2025-03-09
4,2024020696,H,2025-01-14
5,2024020686,H,2025-01-12
6,2024020671,H,2025-01-11
7,2024020645,H,2025-01-07
8,2024020615,R,2025-01-03
9,2024020575,R,2024-12-28
10,2024020550,H,2024-12-23
11,2024020534,R,2024-12-21
12,2024020515,R,2024-12-19
13,2024020478,R,2024-12-14
14,2024020460,R,2024-12-12
15,2024020447,H,2024-12-10
16,2024020433,H,2024-12-07
17,2024020399,H,2024-12-03
18,2024020372,R,2024-11-29
19,2024020354,H,2024-11-27
20,2024020316,H,2024-11-22
21,2024020295,H,2024-11-19
22,2024020267,R,2024-11-15
23,2024020057,H,2024-10-16
24,2024020046,R,2024-10-14
25,2024020007,H,2024-10-09
