,gameId,homeRoadFlag,gameDate
0,2024021059,R,2025-03-15
1,2024021041,H,2025-03-13
2,2024021022,H,2025-03-10
3,2024021003,H,2025-03-08
4,2024020984,R,2025-03-05
5,2024020967,R,2025-03-03
6,2024020954,H,2025-03-01
7,2024020930,H,2025-02-26
8,2024020901,H,2025-02-22
9,2024020880,R,2025-02-08
10,2024020847,R,2025-02-04
11,2024020544,R,2024-12-22
12,2024020517,R,2024-12-19
13,2024020505,R,2024-12-17
14,2024020478,H,2024-12-14
15,2024020473,R,2024-12-13
16,2024020458,H,2024-12-11
17,2024020431,H,2024-12-07
18,2024020412,H,2024-12-05
19,2024020392,R,2024-12-01
20,2024020361,R,2024-11-27
21,2024020323,H,2024-11-23
22,2024020307,H,2024-11-21
23,2024020294,H,2024-11-19
24,2024020258,H,2024-11-14
25,2024020245,R,2024-11-12
26,2024020226,R,2024-11-09
27,2024020194,R,2024-11-05
28,2024020170,R,2024-11-01
29,2024020150,H,2024-10-29
30,2024020139,R,2024-10-27
31,2024020118,R,2024-10-25
32,2024020027,R,2024-10-12
33,2024020013,H,2024-10-10
