,gameId,homeRoadFlag,gameDate
0,2019020519,R,2019-12-16
1,2019020501,H,2019-12-14
2,2019020485,R,2019-12-11
3,2019020470,H,2019-12-09
4,2019020452,R,2019-12-07
5,2019020432,R,2019-12-03
6,2019020395,R,2019-11-29
7,2019020378,H,2019-11-27
8,2019020347,H,2019-11-22
9,2019020323,R,2019-11-19
10,2019020298,H,2019-11-15
11,2019020271,R,2019-11-11
12,2019020255,H,2019-11-09
13,2019020242,H,2019-11-07
14,2019020221,R,2019-11-04
15,2019020158,H,2019-10-25
16,2019020143,H,2019-10-23
17,2019020132,R,2019-10-21
18,2019020105,R,2019-10-17
19,2019020051,H,2019-10-10
