,gameId,homeRoadFlag,gameDate
0,2018020842,R,2019-02-09
1,2018020829,R,2019-02-07
2,2018020815,R,2019-02-05
3,2018020805,R,2019-02-04
4,2018020797,R,2019-02-02
5,2018020769,H,2019-01-23
6,2018020752,R,2019-01-20
7,2018020579,R,2018-12-27
8,2018020519,R,2018-12-18
9,2018020454,H,2018-12-09
10,2018020405,R,2018-12-01
11,2018020354,H,2018-11-24
12,2018020302,R,2018-11-17
13,2018020253,H,2018-11-11
14,2018020239,H,2018-11-09
15,2018020221,H,2018-11-06
16,2018020155,H,2018-10-27
17,2018020137,H,2018-10-25
18,2018020072,H,2018-10-14
