,gameId,homeRoadFlag,gameDate
0,2024021050,R,2025-03-14
1,2024020981,H,2025-03-04
2,2024020955,R,2025-03-01
3,2024020906,R,2025-02-23
4,2024020874,H,2025-02-07
5,2024020860,R,2025-02-05
6,2024020797,H,2025-01-27
7,2024020768,H,2025-01-23
8,2024020706,R,2025-01-15
9,2024020676,R,2025-01-11
10,2024020641,R,2025-01-07
11,2024020631,R,2025-01-04
12,2024020578,R,2024-12-29
13,2024020530,H,2024-12-21
14,2024020467,R,2024-12-12
15,2024020418,H,2024-12-05
16,2024020375,R,2024-11-29
17,2024020290,R,2024-11-18
18,2024020264,H,2024-11-14
19,2024020193,H,2024-11-04
20,2024020166,R,2024-10-31
21,2024020136,R,2024-10-27
22,2024020069,R,2024-10-17
23,2024020036,H,2024-10-12
24,2024020008,H,2024-10-09
