,gameId,homeRoadFlag,gameDate
0,2020020808,H,2021-05-01
1,2020020779,R,2021-04-28
2,2020020748,R,2021-04-24
3,2020020735,R,2021-04-22
4,2020020182,R,2021-04-14
5,2020020540,R,2021-03-27
6,2020020493,H,2021-03-20
7,2020020466,R,2021-03-17
8,2020020455,R,2021-03-15
9,2020020429,R,2021-03-12
10,2020020326,H,2021-03-08
11,2020020389,H,2021-03-06
12,2020020380,H,2021-03-05
13,2020020339,H,2021-02-27
14,2020020743,H,2021-02-22
15,2020020283,R,2021-02-20
16,2020020187,R,2021-02-06
17,2020020120,R,2021-01-28
18,2020020104,R,2021-01-26
19,2020020071,R,2021-01-22
20,2020020039,R,2021-01-18
21,2020020030,R,2021-01-16
