,gameId,homeRoadFlag,gameDate
0,2013021230,R,2014-04-13
1,2013020971,H,2014-04-09
2,2013021146,R,2014-04-03
3,2013021043,R,2014-03-20
4,2013021021,R,2014-03-16
5,2013021002,H,2014-03-14
6,2013020982,R,2014-03-11
7,2013020960,H,2014-03-08
8,2013020924,R,2014-03-04
9,2013020914,R,2014-03-02
10,2013020892,H,2014-02-27
11,2013020869,R,2014-02-07
12,2013020863,H,2014-02-06
13,2013020848,H,2014-02-04
14,2013020829,R,2014-02-01
15,2013020795,R,2014-01-28
16,2013020785,R,2014-01-26
17,2013020772,H,2014-01-24
18,2013020746,R,2014-01-21
19,2013020730,R,2014-01-18
20,2013020714,H,2014-01-16
21,2013020701,H,2014-01-14
22,2013020677,R,2014-01-11
23,2013020660,R,2014-01-09
24,2013020645,R,2014-01-06
25,2013020631,H,2014-01-04
26,2013020600,H,2013-12-31
27,2013020462,H,2013-12-10
28,2013020441,R,2013-12-07
29,2013020427,H,2013-12-05
30,2013020414,H,2013-12-03
31,2013020395,H,2013-11-30
32,2013020372,H,2013-11-27
33,2013020359,H,2013-11-25
34,2013020338,R,2013-11-22
35,2013020333,R,2013-11-21
36,2013020320,R,2013-11-19
37,2013020301,R,2013-11-16
38,2013020291,R,2013-11-15
39,2013020271,H,2013-11-12
40,2013020257,R,2013-11-10
41,2013020246,R,2013-11-09
42,2013020133,H,2013-10-22
43,2013020115,H,2013-10-19
44,2013020103,H,2013-10-17
45,2013020039,R,2013-10-08
46,2013020027,R,2013-10-05
47,2013020012,R,2013-10-03
