,gameId,homeRoadFlag,gameDate
0,2022021301,R,2023-04-13
1,2022021148,R,2023-03-24
2,2022021100,R,2023-03-18
3,2022021083,H,2023-03-16
4,2022021044,R,2023-03-11
5,2022021029,R,2023-03-09
6,2022020988,R,2023-03-03
7,2022020971,R,2023-03-01
8,2022020941,H,2023-02-25
9,2022020616,H,2023-01-05
10,2022020488,H,2022-12-17
11,2022020456,H,2022-12-13
12,2022020425,H,2022-12-09
13,2022020382,R,2022-12-03
14,2022020327,R,2022-11-25
15,2022020274,R,2022-11-19
16,2022020227,H,2022-11-12
17,2022020213,H,2022-11-10
