,gameId,homeRoadFlag,gameDate
0,2008021218,H,2009-04-11
1,2008021165,H,2009-04-04
2,2008021096,H,2009-03-25
3,2008021073,R,2009-03-21
4,2008021042,R,2009-03-17
5,2008020990,R,2009-03-10
6,2008020869,H,2009-02-19
7,2008020845,H,2009-02-16
8,2008020787,H,2009-02-07
9,2008020594,H,2009-01-06
10,2008020563,H,2009-01-02
11,2008020550,H,2008-12-31
12,2008020492,R,2008-12-22
13,2008020374,H,2008-12-04
14,2008020359,H,2008-12-02
15,2008020344,H,2008-11-29
16,2008020326,H,2008-11-28
17,2008020313,R,2008-11-26
18,2008020290,R,2008-11-22
19,2008020119,H,2008-10-25
20,2008020098,H,2008-10-23
