,gameId,homeRoadFlag,gameDate
0,2024021064,R,2025-03-15
1,2024021009,H,2025-03-08
2,2024020965,R,2025-03-02
3,2024020911,H,2025-02-23
4,2024020885,H,2025-02-08
5,2024020822,R,2025-01-31
6,2024020771,R,2025-01-23
7,2024020752,H,2025-01-21
8,2024020701,H,2025-01-14
9,2024020627,R,2025-01-04
10,2024020596,R,2024-12-31
11,2024020562,R,2024-12-27
12,2024020528,H,2024-12-21
13,2024020466,R,2024-12-12
14,2024020411,R,2024-12-05
15,2024020334,R,2024-11-25
16,2024020289,R,2024-11-18
17,2024020268,H,2024-11-15
18,2024020202,H,2024-11-05
19,2024020182,R,2024-11-02
20,2024020139,H,2024-10-27
21,2024020115,R,2024-10-24
22,2024020106,R,2024-10-22
23,2024020089,R,2024-10-20
24,2024020034,H,2024-10-12
25,2024020010,R,2024-10-09
