,gameId,homeRoadFlag,gameDate
0,2019021079,H,2020-03-11
1,2019021061,H,2020-03-08
2,2019021044,R,2020-03-06
3,2019021040,H,2020-03-05
4,2019021025,H,2020-03-03
5,2019021002,R,2020-02-29
6,2019020986,R,2020-02-27
7,2019020976,R,2020-02-25
8,2019020961,R,2020-02-23
9,2019020943,H,2020-02-21
10,2019020914,R,2020-02-16
11,2019020879,R,2020-02-12
12,2019020858,R,2020-02-09
13,2019020821,R,2020-02-04
14,2019020802,R,2020-02-01
15,2019020747,R,2020-01-18
16,2019020725,R,2020-01-15
17,2019020684,H,2020-01-09
18,2019020672,H,2020-01-07
19,2019020657,H,2020-01-05
20,2019020578,H,2019-12-23
21,2019020536,H,2019-12-18
22,2019020512,R,2019-12-14
23,2019020482,R,2019-12-10
24,2019020447,R,2019-12-06
25,2019020422,H,2019-12-02
26,2019020413,R,2019-11-30
27,2019020394,H,2019-11-29
28,2019020376,H,2019-11-26
29,2019020341,H,2019-11-21
30,2019020314,H,2019-11-17
31,2019020285,R,2019-11-13
32,2019020257,R,2019-11-09
33,2019020243,H,2019-11-07
34,2019020217,R,2019-11-02
35,2019020161,R,2019-10-26
36,2019020126,H,2019-10-20
37,2019020084,H,2019-10-14
38,2019020054,H,2019-10-10
39,2019020016,R,2019-10-04
