,gameId,homeRoadFlag,gameDate
0,2014021116,H,2015-03-28
1,2014021080,R,2015-03-22
2,2014021041,H,2015-03-17
3,2014020984,H,2015-03-08
4,2014020917,R,2015-02-27
5,2014020797,H,2015-02-10
6,2014020598,H,2015-01-08
7,2014020519,R,2014-12-27
8,2014020465,R,2014-12-17
9,2014020371,R,2014-12-02
10,2014020293,R,2014-11-21
11,2014020235,R,2014-11-13
12,2014020231,R,2014-11-12
13,2014020138,R,2014-10-30
14,2014020093,H,2014-10-23
15,2014020063,R,2014-10-18
16,2014020053,R,2014-10-16
17,2014020035,H,2014-10-13
