,gameId,homeRoadFlag,gameDate
0,2024021041,R,2025-03-13
1,2024020992,R,2025-03-06
2,2024020952,R,2025-03-01
3,2024020859,R,2025-02-05
4,2024020812,H,2025-01-30
5,2024020761,H,2025-01-23
6,2024020758,R,2025-01-22
7,2024020740,H,2025-01-20
8,2024020633,H,2025-01-05
9,2024020561,R,2024-12-27
10,2024020531,H,2024-12-21
11,2024020472,R,2024-12-12
12,2024020396,H,2024-12-03
13,2024020353,R,2024-11-27
14,2024020306,H,2024-11-21
15,2024020272,H,2024-11-16
16,2024020208,H,2024-11-07
17,2024020175,R,2024-11-02
18,2024020165,R,2024-10-31
19,2024020148,H,2024-10-29
20,2024020059,R,2024-10-16
21,2024020004,R,2024-10-08
