,gameId,homeRoadFlag,gameDate
0,2024021057,H,2025-03-15
1,2024021048,H,2025-03-13
2,2024021035,H,2025-03-11
3,2024021012,H,2025-03-08
4,2024020996,R,2025-03-06
5,2024020974,R,2025-03-04
6,2024020971,R,2025-03-03
7,2024020934,R,2025-02-27
8,2024020914,R,2025-02-23
9,2024020858,H,2025-02-04
10,2024020821,R,2025-01-30
11,2024020788,H,2025-01-25
12,2024020752,R,2025-01-21
13,2024020731,R,2025-01-18
14,2024020711,R,2025-01-16
15,2024020694,R,2025-01-14
16,2024020668,R,2025-01-10
17,2024020649,H,2025-01-07
18,2024020599,H,2024-12-31
19,2024020565,H,2024-12-27
20,2024020520,H,2024-12-19
21,2024020506,H,2024-12-17
22,2024020465,R,2024-12-12
23,2024020432,R,2024-12-07
24,2024020397,R,2024-12-03
25,2024020385,H,2024-11-30
26,2024020373,R,2024-11-29
27,2024020358,H,2024-11-27
28,2024020334,R,2024-11-25
29,2024020321,R,2024-11-23
30,2024020310,R,2024-11-21
31,2024020255,H,2024-11-13
32,2024020243,H,2024-11-11
33,2024020233,H,2024-11-09
34,2024020217,R,2024-11-07
35,2024020144,H,2024-10-28
36,2024020074,H,2024-10-18
37,2024020059,H,2024-10-16
38,2024020047,H,2024-10-14
39,2024020034,H,2024-10-12
40,2024020010,R,2024-10-09
