,gameId,homeRoadFlag,gameDate
0,2022021222,H,2023-04-02
1,2022021160,R,2023-03-25
2,2022021140,R,2023-03-23
3,2022021102,R,2023-03-18
4,2022021061,H,2023-03-13
5,2022021043,H,2023-03-11
6,2022020996,R,2023-03-04
7,2022020706,H,2023-01-17
8,2022020683,R,2023-01-14
9,2022020658,H,2023-01-11
10,2022020643,R,2023-01-08
11,2022020615,H,2023-01-05
12,2022020585,R,2022-12-31
13,2022020572,R,2022-12-29
14,2022020513,H,2022-12-20
15,2022020476,R,2022-12-15
16,2022020438,H,2022-12-10
17,2022020409,R,2022-12-06
18,2022020385,R,2022-12-03
19,2022020348,R,2022-11-28
20,2022020322,R,2022-11-25
21,2022020308,R,2022-11-23
22,2022020276,H,2022-11-19
23,2022020264,H,2022-11-17
24,2022020251,R,2022-11-15
25,2022020007,R,2022-10-12
