,gameId,homeRoadFlag,gameDate
0,2008020615,R,2009-01-10
1,2008020566,H,2009-01-03
2,2008020555,R,2009-01-01
3,2008020478,H,2008-12-20
4,2008020429,R,2008-12-13
5,2008020406,R,2008-12-10
6,2008020400,H,2008-12-08
7,2008020382,R,2008-12-06
8,2008020369,R,2008-12-04
9,2008020362,R,2008-12-03
10,2008020341,H,2008-11-29
11,2008020310,R,2008-11-26
12,2008020285,H,2008-11-22
13,2008020272,R,2008-11-20
14,2008020262,H,2008-11-18
15,2008020230,H,2008-11-13
16,2008020198,R,2008-11-08
17,2008020132,R,2008-10-28
18,2008020078,R,2008-10-20
