,gameId,homeRoadFlag,gameDate
0,2015021151,R,2016-03-30
1,2015021087,R,2016-03-21
2,2015020955,R,2016-03-03
3,2015020938,R,2016-02-29
4,2015020887,R,2016-02-21
5,2015020873,H,2016-02-19
6,2015020857,H,2016-02-17
7,2015020841,H,2016-02-15
8,2015020824,R,2016-02-12
9,2015020817,R,2016-02-11
10,2015020805,H,2016-02-09
11,2015020786,R,2016-02-06
12,2015020722,R,2016-01-24
13,2015020682,R,2016-01-19
14,2015020668,R,2016-01-16
15,2015020644,H,2016-01-13
16,2015020443,H,2015-12-12
17,2015020427,H,2015-12-10
18,2015020352,R,2015-11-28
19,2015020134,R,2015-10-28
20,2015020119,R,2015-10-25
21,2015020103,H,2015-10-23
22,2015020087,H,2015-10-20
23,2015020073,H,2015-10-17
24,2015020044,H,2015-10-13
25,2015020028,R,2015-10-10
