,gameId,homeRoadFlag,gameDate
0,2024021066,R,2025-03-16
1,2024021028,R,2025-03-11
2,2024021001,H,2025-03-07
3,2024020943,H,2025-02-27
4,2024020917,R,2025-02-24
5,2024020879,R,2025-02-08
6,2024020850,R,2025-02-04
7,2024020820,H,2025-01-30
8,2024020765,R,2025-01-23
9,2024020732,R,2025-01-18
10,2024020701,R,2025-01-14
11,2024020682,H,2025-01-11
12,2024020649,R,2025-01-07
13,2024020612,H,2025-01-02
14,2024020584,H,2024-12-29
15,2024020538,H,2024-12-21
16,2024020493,R,2024-12-15
17,2024020408,R,2024-12-04
18,2024020386,H,2024-11-30
19,2024020338,R,2024-11-25
20,2024020307,R,2024-11-21
21,2024020286,H,2024-11-17
22,2024020160,R,2024-10-30
23,2024020134,H,2024-10-26
24,2024020107,H,2024-10-22
25,2024020078,R,2024-10-19
26,2024020041,H,2024-10-13
