,gameId,homeRoadFlag,gameDate
0,2022021302,R,2023-04-13
1,2022021276,H,2023-04-10
2,2022021245,R,2023-04-06
3,2022021210,H,2023-04-01
4,2022021170,H,2023-03-27
5,2022021139,H,2023-03-23
6,2022021125,R,2023-03-21
7,2022021102,H,2023-03-18
8,2022021080,H,2023-03-16
9,2022021071,R,2023-03-14
10,2022021050,R,2023-03-11
11,2022021035,R,2023-03-09
12,2022021009,R,2023-03-06
13,2022020959,H,2023-02-28
14,2022020940,R,2023-02-25
15,2022020897,H,2023-02-19
16,2022020878,H,2023-02-17
17,2022020850,H,2023-02-13
18,2022020834,H,2023-02-11
