,gameId,homeRoadFlag,gameDate
0,2008021197,H,2009-04-08
1,2008021159,R,2009-04-03
2,2008021146,H,2009-04-01
3,2008021117,H,2009-03-28
4,2008021111,R,2009-03-27
5,2008021088,H,2009-03-24
6,2008021044,R,2009-03-17
7,2008020987,R,2009-03-09
8,2008020927,R,2009-02-28
9,2008020813,R,2009-02-12
10,2008020601,R,2009-01-08
11,2008020556,H,2009-01-01
12,2008020540,H,2008-12-30
13,2008020499,H,2008-12-23
14,2008020460,R,2008-12-18
15,2008020307,H,2008-11-25
16,2008020246,R,2008-11-15
17,2008020163,R,2008-11-02
18,2008020083,H,2008-10-21
19,2008020066,R,2008-10-18
20,2008020016,H,2008-10-11
