,gameId,homeRoadFlag,gameDate
0,2024021017,H,2025-03-09
1,2024020965,H,2025-03-02
2,2024020895,R,2025-02-22
3,2024020882,R,2025-02-08
4,2024020839,H,2025-02-02
5,2024020738,R,2025-01-19
6,2024020643,H,2025-01-07
7,2024020620,R,2025-01-04
8,2024020604,H,2025-01-02
9,2024020572,R,2024-12-28
10,2024020545,R,2024-12-23
11,2024020492,R,2024-12-15
12,2024020475,H,2024-12-14
13,2024020436,H,2024-12-08
14,2024020376,H,2024-11-30
15,2024020332,R,2024-11-23
16,2024020287,R,2024-11-17
17,2024020228,R,2024-11-09
18,2024020213,H,2024-11-07
19,2024020128,H,2024-10-26
20,2024020063,R,2024-10-17
