,gameId,homeRoadFlag,gameDate
0,2022021297,R,2023-04-12
1,2022021256,H,2023-04-06
2,2022021239,H,2023-04-04
3,2022021216,R,2023-04-01
4,2022021153,R,2023-03-25
5,2022021107,H,2023-03-18
6,2022021074,H,2023-03-14
7,2022021032,R,2023-03-09
8,2022021019,R,2023-03-07
9,2022020993,H,2023-03-04
10,2022020967,H,2023-02-28
11,2022020946,H,2023-02-25
12,2022020893,H,2023-02-18
13,2022020877,R,2023-02-16
14,2022020847,R,2023-02-12
15,2022020823,R,2023-02-09
16,2022020814,R,2023-02-07
17,2022020793,R,2023-01-28
18,2022020736,R,2023-01-21
19,2022020676,H,2023-01-13
20,2022020657,R,2023-01-10
21,2022020627,R,2023-01-06
22,2022020593,R,2023-01-01
23,2022020573,H,2022-12-29
24,2022020501,H,2022-12-18
25,2022020418,H,2022-12-07
26,2022020383,R,2022-12-03
27,2022020354,R,2022-11-29
28,2022020344,H,2022-11-27
29,2022020316,R,2022-11-23
30,2022020299,H,2022-11-21
31,2022020218,R,2022-11-10
32,2022020158,H,2022-11-01
33,2022020119,H,2022-10-27
34,2022020075,R,2022-10-22
35,2022020038,H,2022-10-15
36,2022020002,H,2022-10-08
