,gameId,homeRoadFlag,gameDate
0,2024021048,R,2025-03-13
1,2024021023,R,2025-03-10
2,2024020999,H,2025-03-07
3,2024020972,H,2025-03-03
4,2024020927,R,2025-02-25
5,2024020866,R,2025-02-06
6,2024020838,H,2025-02-02
7,2024020793,R,2025-01-26
8,2024020760,R,2025-01-22
9,2024020725,H,2025-01-18
10,2024020710,H,2025-01-16
11,2024020695,R,2025-01-14
12,2024020615,H,2025-01-03
13,2024020566,H,2024-12-28
14,2024020540,R,2024-12-22
15,2024020485,R,2024-12-14
16,2024020414,R,2024-12-05
17,2024020399,R,2024-12-03
18,2024020377,H,2024-11-30
19,2024020335,H,2024-11-25
20,2024020313,R,2024-11-21
21,2024020246,H,2024-11-12
22,2024020174,H,2024-11-02
23,2024020130,R,2024-10-26
24,2024020093,H,2024-10-22
25,2024020051,R,2024-10-15
26,2024020025,R,2024-10-12
