,gameId,homeRoadFlag,gameDate
0,2017021242,R,2018-04-05
1,2017021201,H,2018-03-30
2,2017021170,H,2018-03-26
3,2017020836,H,2018-02-09
4,2017020824,H,2018-02-07
5,2017020779,H,2018-02-01
6,2017020760,R,2018-01-25
7,2017020742,R,2018-01-23
8,2017020670,H,2018-01-13
9,2017020651,R,2018-01-07
10,2017020561,H,2017-12-27
11,2017020461,H,2017-12-11
12,2017020416,R,2017-12-05
13,2017020369,H,2017-11-28
14,2017020276,R,2017-11-15
15,2017020158,R,2017-10-28
16,2017020140,H,2017-10-26
17,2017020065,H,2017-10-14
18,2017020016,R,2017-10-07
