,gameId,homeRoadFlag,gameDate
0,2024021050,H,2025-03-14
1,2024021034,R,2025-03-11
2,2024021012,R,2025-03-08
3,2024020978,H,2025-03-04
4,2024020970,R,2025-03-03
5,2024020949,H,2025-03-01
6,2024020933,R,2025-02-27
7,2024020925,H,2025-02-25
8,2024020913,H,2025-02-23
9,2024020886,R,2025-02-08
10,2024020872,R,2025-02-07
11,2024020850,H,2025-02-04
12,2024020829,R,2025-02-01
13,2024020816,R,2025-01-30
14,2024020803,H,2025-01-28
15,2024020785,H,2025-01-25
16,2024020772,H,2025-01-24
17,2024020745,H,2025-01-20
18,2024020712,H,2025-01-16
19,2024020663,R,2025-01-09
20,2024020633,R,2025-01-05
21,2024020607,H,2025-01-02
22,2024020590,R,2024-12-31
23,2024020575,H,2024-12-28
24,2024020552,H,2024-12-23
25,2024020532,R,2024-12-21
26,2024020500,R,2024-12-17
27,2024020489,R,2024-12-15
28,2024020464,H,2024-12-12
29,2024020450,H,2024-12-10
30,2024020438,R,2024-12-08
31,2024020428,H,2024-12-07
32,2024020416,H,2024-12-05
33,2024020398,R,2024-12-03
34,2024020383,H,2024-11-30
35,2024020353,H,2024-11-27
36,2024020330,H,2024-11-23
37,2024020308,R,2024-11-21
38,2024020273,R,2024-11-16
39,2024020249,R,2024-11-12
40,2024020231,H,2024-11-09
41,2024020198,H,2024-11-05
42,2024020185,R,2024-11-03
43,2024020169,R,2024-11-01
44,2024020152,H,2024-10-29
45,2024020119,R,2024-10-25
46,2024020098,H,2024-10-22
47,2024020068,R,2024-10-17
48,2024020047,R,2024-10-14
