,gameId,homeRoadFlag,gameDate
0,2017021270,R,2018-04-07
1,2017021237,R,2018-04-03
2,2017021214,H,2018-03-31
3,2017021195,R,2018-03-29
4,2017021183,H,2018-03-27
5,2017021164,H,2018-03-25
6,2017021150,H,2018-03-23
7,2017021123,R,2018-03-20
8,2017021114,R,2018-03-18
9,2017021078,R,2018-03-14
10,2017021072,R,2018-03-13
11,2017021061,R,2018-03-11
12,2017021046,H,2018-03-09
13,2017021025,R,2018-03-06
14,2017021017,H,2018-03-05
15,2017020955,H,2018-02-24
16,2017020940,R,2018-02-22
17,2017020911,R,2018-02-18
18,2017020855,H,2018-02-11
19,2017020841,H,2018-02-09
20,2017020801,H,2018-02-03
21,2017020786,R,2018-02-01
22,2017020708,R,2018-01-20
23,2017020683,R,2018-01-15
24,2017020492,R,2017-12-15
25,2017020476,R,2017-12-13
26,2017020461,R,2017-12-11
27,2017020435,R,2017-12-07
28,2017020421,H,2017-12-05
29,2017020410,R,2017-12-03
30,2017020294,H,2017-11-18
31,2017020269,R,2017-11-14
32,2017020207,H,2017-11-04
33,2017020154,R,2017-10-27
34,2017020134,R,2017-10-24
35,2017020024,R,2017-10-07
36,2017020015,H,2017-10-06
