,gameId,homeRoadFlag,gameDate
0,2020020846,H,2021-05-10
1,2020020644,H,2021-04-10
2,2020020545,R,2021-03-28
3,2020020258,R,2021-03-21
4,2020020448,R,2021-03-15
5,2020020434,R,2021-03-13
6,2020020419,R,2021-03-11
7,2020020404,R,2021-03-09
8,2020020250,R,2021-03-07
9,2020020381,H,2021-03-06
10,2020020368,H,2021-03-04
11,2020020052,H,2021-03-02
12,2020020317,R,2021-02-25
13,2020020305,R,2021-02-23
14,2020020282,R,2021-02-20
15,2020020234,H,2021-02-13
16,2020020219,H,2021-02-11
17,2020020198,H,2021-02-08
18,2020020176,R,2021-02-05
19,2020020165,R,2021-02-04
20,2020020129,R,2021-01-30
21,2020020099,H,2021-01-26
22,2020020072,R,2021-01-22
23,2020020040,H,2021-01-18
