,gameId,homeRoadFlag,gameDate
0,2011021223,R,2012-04-07
1,2011021201,R,2012-04-05
2,2011021187,H,2012-04-02
3,2011021156,R,2012-03-29
4,2011021140,R,2012-03-27
5,2011021134,R,2012-03-26
6,2011021122,H,2012-03-24
7,2011021104,H,2012-03-22
8,2011021084,H,2012-03-19
9,2011021071,H,2012-03-17
10,2011021056,H,2012-03-15
11,2011020989,H,2012-03-06
12,2011020914,R,2012-02-25
13,2011020904,R,2012-02-23
14,2011020853,H,2012-02-16
15,2011020792,H,2012-02-07
16,2011020709,R,2012-01-21
17,2011020642,R,2012-01-13
18,2011020634,H,2012-01-12
19,2011020623,H,2012-01-10
20,2011020588,R,2012-01-05
21,2011020575,R,2012-01-03
22,2011020499,R,2011-12-21
23,2011020435,H,2011-12-12
24,2011020389,R,2011-12-05
25,2011020354,R,2011-11-30
26,2011020297,H,2011-11-22
27,2011020280,H,2011-11-19
28,2011020263,H,2011-11-17
29,2011020246,R,2011-11-14
30,2011020212,H,2011-11-09
31,2011020196,R,2011-11-06
32,2011020181,H,2011-11-04
33,2011020162,R,2011-11-01
34,2011020146,H,2011-10-29
35,2011020131,R,2011-10-27
36,2011020065,H,2011-10-17
37,2011020038,R,2011-10-13
38,2011020029,R,2011-10-10
39,2011020004,R,2011-10-07
