,gameId,homeRoadFlag,gameDate
0,2021021209,R,2022-04-16
1,2021021176,R,2022-04-12
2,2021021149,R,2022-04-09
3,2021020512,H,2022-04-07
4,2021021117,H,2022-04-05
5,2021021102,H,2022-04-03
6,2021021074,R,2022-03-31
7,2021021047,H,2022-03-27
8,2021021038,R,2022-03-26
9,2021021015,R,2022-03-23
10,2021021005,H,2022-03-22
11,2021020966,R,2022-03-16
12,2021020961,R,2022-03-15
13,2021020935,H,2022-03-12
14,2021020921,H,2022-03-10
15,2021020904,H,2022-03-08
16,2021020891,H,2022-03-06
17,2021020875,R,2022-03-04
18,2021020854,R,2022-03-01
19,2021020847,H,2022-02-28
20,2021020497,R,2022-02-24
21,2021020631,H,2022-02-15
22,2021021128,R,2022-02-07
23,2021020090,H,2021-10-26
24,2021020069,H,2021-10-23
