,gameId,homeRoadFlag,gameDate
0,2024021060,R,2025-03-15
1,2024021040,R,2025-03-13
2,2024021025,R,2025-03-11
3,2024020990,H,2025-03-06
4,2024020969,H,2025-03-03
5,2024020951,H,2025-03-01
6,2024020937,H,2025-02-27
7,2024020896,H,2025-02-22
8,2024020880,H,2025-02-08
9,2024020849,R,2025-02-04
10,2024020826,H,2025-02-01
11,2024020808,H,2025-01-29
12,2024020788,R,2025-01-25
13,2024020756,R,2025-01-21
14,2024020710,H,2025-01-16
15,2024020689,R,2025-01-13
16,2024020669,H,2025-01-11
17,2024020652,R,2025-01-08
18,2024020639,R,2025-01-06
19,2024020603,H,2025-01-02
20,2024020586,H,2024-12-30
21,2024020549,H,2024-12-23
22,2024020523,H,2024-12-20
23,2024020509,R,2024-12-18
24,2024020495,R,2024-12-16
25,2024020471,R,2024-12-12
26,2024020456,R,2024-12-10
27,2024020429,H,2024-12-07
28,2024020367,R,2024-11-29
29,2024020352,H,2024-11-27
30,2024020321,H,2024-11-23
31,2024020297,R,2024-11-19
32,2024020277,H,2024-11-16
33,2024020260,H,2024-11-14
34,2024020225,H,2024-11-09
35,2024020211,H,2024-11-07
36,2024020168,R,2024-11-01
37,2024020140,R,2024-10-28
38,2024020113,R,2024-10-24
39,2024020093,H,2024-10-22
40,2024020078,H,2024-10-19
41,2024020065,H,2024-10-17
42,2024020042,R,2024-10-14
43,2024020013,R,2024-10-10
44,2024020004,H,2024-10-08
