,gameId,homeRoadFlag,gameDate
0,2024021060,H,2025-03-15
1,2024021032,R,2025-03-11
2,2024020995,R,2025-03-06
3,2024020968,H,2025-03-03
4,2024020934,H,2025-02-27
5,2024020920,H,2025-02-25
6,2024020901,R,2025-02-22
7,2024020891,H,2025-02-09
8,2024020876,H,2025-02-08
9,2024020858,R,2025-02-04
10,2024020837,R,2025-02-02
11,2024020800,H,2025-01-28
12,2024020762,R,2025-01-23
13,2024020749,H,2025-01-21
14,2024020726,H,2025-01-18
15,2024020704,R,2025-01-14
16,2024020673,H,2025-01-11
17,2024020638,H,2025-01-06
18,2024020616,R,2025-01-03
19,2024020591,R,2024-12-31
20,2024020580,R,2024-12-29
21,2024020551,R,2024-12-23
22,2024020533,H,2024-12-21
23,2024020522,R,2024-12-20
24,2024020497,H,2024-12-17
25,2024020482,R,2024-12-14
26,2024020460,H,2024-12-12
27,2024020445,H,2024-12-09
28,2024020430,H,2024-12-07
29,2024020411,H,2024-12-05
30,2024020398,H,2024-12-03
31,2024020376,R,2024-11-30
32,2024020346,H,2024-11-26
33,2024020322,H,2024-11-23
34,2024020290,H,2024-11-18
35,2024020275,H,2024-11-16
36,2024020263,R,2024-11-14
37,2024020239,R,2024-11-11
38,2024020227,R,2024-11-09
39,2024020212,R,2024-11-07
40,2024020196,H,2024-11-05
41,2024020180,R,2024-11-02
42,2024020149,H,2024-10-29
43,2024020126,H,2024-10-26
44,2024020096,H,2024-10-22
45,2024020061,H,2024-10-17
46,2024020046,H,2024-10-14
47,2024020027,H,2024-10-12
48,2024020006,H,2024-10-09
