,gameId,homeRoadFlag,gameDate
0,2023021298,H,2024-04-16
1,2023021276,R,2024-04-13
2,2023021234,R,2024-04-07
3,2023021223,H,2024-04-06
4,2023021204,H,2024-04-04
5,2023021152,H,2024-03-28
6,2023021133,R,2024-03-24
7,2023021066,R,2024-03-16
8,2023021033,H,2024-03-12
9,2023020963,R,2024-03-02
10,2023020893,R,2024-02-22
11,2023020825,H,2024-02-13
12,2023020710,R,2024-01-20
13,2023020693,R,2024-01-18
14,2023020635,R,2024-01-10
15,2023020542,R,2023-12-28
16,2023020513,R,2023-12-22
17,2023020411,R,2023-12-09
18,2023020343,H,2023-11-30
19,2023020300,R,2023-11-24
20,2023020244,H,2023-11-16
21,2023020195,R,2023-11-09
22,2023020087,H,2023-10-24
